Project_ID,MP_ID,Contractor_ID,Sanctioned_Amount,Project_Category,Constituency,State,Syndicate_ID,Syndicate_Role,Is_Syndicate_Ringleader,Is_Split_Work,Score_ML_Anomaly,Score_Syndicate_Collusion,Score_MP_Concentration,Score_Work_Splitting,Score_Network_Centrality,Vigilance_Priority_Index,Priority_Tier,Forensic_Explanation
P00045401,MP0086,V021090,7740000.0,Sanitation,MUZAFFARPUR-3,Bihar,NONE,INDEPENDENT,False,False,44.1,0.0,36.2,0.0,33.24,23.65,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00081612,MP0075,V004635,8730000.0,Healthcare,MADURAI-1,Tamil Nadu,NONE,INDEPENDENT,False,False,55.46,0.0,63.2,0.0,31.5,30.84,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 55.5/100
P00012587,MP0082,V042355,8920000.0,Healthcare,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,47.88,0.0,43.42,0.0,34.35,26.03,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00013931,MP0063,V011240,690000.0,Road,RAJKOT-2,Gujarat,NONE,INDEPENDENT,False,False,30.6,0.0,16.62,0.0,28.67,15.97,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00078361,MP0018,V039436,3700000.0,Road,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,30.55,0.0,50.18,0.0,25.92,20.58,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00043123,MP0031,V041669,4070000.0,Electricity,SURAT-4,Gujarat,NONE,INDEPENDENT,False,False,36.62,0.0,41.6,0.0,37.31,22.82,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00012824,MP0017,V006404,6980000.0,Water Supply,AGRA-4,Uttar Pradesh,NONE,INDEPENDENT,False,False,52.84,0.0,58.58,0.0,24.99,28.39,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.8/100
P00007965,MP0023,V016458,3640000.0,Sanitation,PATNA-3,Bihar,NONE,INDEPENDENT,False,False,36.65,0.0,53.7,0.0,42.17,25.38,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00022661,MP0088,V006114,1580000.0,Electricity,INDORE-4,Madhya Pradesh,NONE,INDEPENDENT,False,False,19.12,0.0,70.6,0.0,25.39,20.13,LOW,[MP_FAVORITISM] Awarded by high-concentration MP MP0088 (Allocation Risk: 70.6)
P00027251,MP0042,V037764,7060000.0,Community Development,SOLAPUR-3,Maharashtra,NONE,INDEPENDENT,False,False,46.99,0.0,53.32,0.0,20.91,25.23,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00073507,MP0034,V027523,8480000.0,Community Development,BALLARI-5,Karnataka,NONE,INDEPENDENT,False,False,55.75,0.0,52.88,0.0,22.97,28.1,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 55.8/100
P00011321,MP0060,V040512,2960000.0,Education,HYDERABAD-1,Telangana,NONE,INDEPENDENT,False,False,27.64,0.0,55.78,0.0,12.68,18.56,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00012552,MP0027,V029311,6850000.0,Community Development,MUZAFFARPUR-5,Bihar,NONE,INDEPENDENT,False,False,45.43,0.0,64.5,0.0,39.09,29.17,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00090294,MP0093,V018588,4180000.0,Education,HOWRAH-3,West Bengal,NONE,INDEPENDENT,False,False,35.96,0.0,68.05,0.0,41.62,27.24,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00039951,MP0044,V045640,5710000.0,Agriculture,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,42.99,0.0,26.92,0.0,43.83,23.51,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00043595,MP0007,V008702,3180000.0,Water Supply,BHAGALPUR-5,Bihar,NONE,INDEPENDENT,False,False,33.88,0.0,58.42,0.0,38.85,24.75,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00003582,MP0035,V042352,7140000.0,Community Development,JAIPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,41.22,0.0,46.62,0.0,35.32,24.66,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00033674,MP0042,V023107,9340000.0,Electricity,SOLAPUR-3,Maharashtra,NONE,INDEPENDENT,False,False,49.68,0.0,53.32,0.0,43.71,29.46,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00019267,MP0074,V022828,2980000.0,Water Supply,LATUR-4,Maharashtra,NONE,INDEPENDENT,False,False,33.51,0.0,52.9,0.0,17.93,20.68,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00078991,MP0032,V017645,1230000.0,Water Supply,MYSURU-4,Karnataka,NONE,INDEPENDENT,False,False,24.79,0.0,68.18,0.0,34.88,22.9,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00026023,MP0057,V032409,2540000.0,Community Development,SILIGURI-2,West Bengal,NONE,INDEPENDENT,False,False,33.28,0.0,26.08,0.0,27.17,17.97,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00006389,MP0066,V047886,1640000.0,Agriculture,CHENNAI-1,Tamil Nadu,NONE,INDEPENDENT,False,False,18.44,0.0,35.1,0.0,41.62,17.04,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00076358,MP0056,V036909,4850000.0,Education,WARANGAL-5,Telangana,NONE,INDEPENDENT,False,False,45.38,0.0,41.58,0.0,30.34,24.4,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00008384,MP0030,V028609,7810000.0,Road,HYDERABAD-1,Telangana,NONE,INDEPENDENT,False,False,46.45,0.0,39.33,0.0,31.57,24.57,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00012036,MP0077,V017027,1140000.0,Sports,KOLKATA-2,West Bengal,NONE,INDEPENDENT,False,False,31.22,0.0,61.28,0.0,35.5,23.88,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00002246,MP0080,V039615,9130000.0,Sanitation,PRAYAGRAJ-5,Uttar Pradesh,NONE,INDEPENDENT,False,False,72.13,0.0,44.12,0.0,41.11,34.42,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 72.1/100
P00018104,MP0057,V007088,4320000.0,Electricity,SILIGURI-2,West Bengal,NONE,INDEPENDENT,False,False,37.51,0.0,26.08,0.0,6.48,16.14,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00011417,MP0001,V049447,5340000.0,Healthcare,BELAGAVI-3,Karnataka,NONE,INDEPENDENT,False,False,46.3,0.0,70.55,0.0,23.76,28.04,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0001 (Allocation Risk: 70.5)
P00018282,MP0017,V011517,5430000.0,Agriculture,AGRA-4,Uttar Pradesh,NONE,INDEPENDENT,False,False,47.16,0.0,58.58,0.0,18.14,25.66,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00022442,MP0094,V047099,1630000.0,Public Infrastructure,UJJAIN-4,Madhya Pradesh,NONE,INDEPENDENT,False,False,22.25,0.0,25.52,0.0,40.32,16.55,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00097187,MP0069,V028754,7870000.0,Agriculture,LUCKNOW-4,Uttar Pradesh,NONE,INDEPENDENT,False,False,68.15,0.0,39.8,0.0,20.34,29.47,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 68.2/100
P00098968,MP0007,V001751,6060000.0,Agriculture,BHAGALPUR-5,Bihar,NONE,INDEPENDENT,False,False,45.96,0.0,58.42,0.0,15.12,24.82,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00097322,MP0016,V026496,9180000.0,Water Supply,KALABURAGI-2,Karnataka,NONE,INDEPENDENT,False,False,52.85,0.0,21.02,0.0,22.41,22.37,LOW,[ML_ANOMALY] Physical/financial anomaly score 52.9/100
P00006046,MP0068,V016735,6490000.0,Road,BHAGALPUR-1,Bihar,NONE,INDEPENDENT,False,False,50.78,0.0,79.25,0.0,7.61,28.26,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 50.8/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0068 (Allocation Risk: 79.2)
P00009630,MP0039,V003292,2090000.0,Agriculture,TIRUCHIRAPPALLI-2,Tamil Nadu,NONE,INDEPENDENT,False,False,18.38,0.0,39.2,0.0,5.56,12.23,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00047062,MP0018,V025851,590000.0,Sanitation,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,30.34,0.0,50.18,0.0,30.51,21.21,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00065363,MP0044,V036184,1620000.0,Water Supply,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,17.54,0.0,26.92,0.0,40.99,15.45,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00025566,MP0062,V026867,5520000.0,Sports,GAYA-5,Bihar,NONE,INDEPENDENT,False,False,34.8,0.0,49.42,0.0,16.52,20.33,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00048922,MP0055,V005327,7610000.0,Sanitation,MADURAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,48.98,0.0,40.4,0.0,21.41,23.97,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00023421,MP0083,V021857,8990000.0,Community Development,VADODARA-4,Gujarat,NONE,INDEPENDENT,False,False,51.19,0.0,82.3,0.0,43.24,34.19,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 51.2/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0083 (Allocation Risk: 82.3)
P00044632,MP0029,V001195,7680000.0,Water Supply,JODHPUR-2,Rajasthan,NONE,INDEPENDENT,False,False,51.26,0.0,82.12,0.0,42.81,34.12,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 51.3/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0029 (Allocation Risk: 82.1)
P00066534,MP0087,V046932,3990000.0,Sports,JAIPUR-2,Rajasthan,NONE,INDEPENDENT,False,False,46.85,0.0,13.75,0.0,37.09,21.68,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00090494,MP0072,V027267,3370000.0,Education,INDORE-1,Madhya Pradesh,NONE,INDEPENDENT,False,False,43.06,0.0,30.2,0.0,26.59,21.44,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00054724,MP0044,V046989,1050000.0,Electricity,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,30.84,0.0,26.92,0.0,44.59,19.98,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00013429,MP0067,V048755,7380000.0,Water Supply,RAJKOT-4,Gujarat,NONE,INDEPENDENT,False,False,47.14,0.0,58.08,0.0,7.84,24.03,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00034698,MP0079,V035169,7540000.0,Sanitation,KOLKATA-5,West Bengal,NONE,INDEPENDENT,False,False,46.9,0.0,67.32,0.0,7.88,25.35,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00088596,MP0062,V037217,1820000.0,Healthcare,GAYA-5,Bihar,NONE,INDEPENDENT,False,False,12.64,0.0,49.42,0.0,25.63,15.05,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00019492,MP0047,V034598,6370000.0,Agriculture,SILIGURI-2,West Bengal,NONE,INDEPENDENT,False,False,49.05,0.0,85.32,0.0,40.95,33.66,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0047 (Allocation Risk: 85.3)
P00000319,MP0082,V016093,1910000.0,Agriculture,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,16.83,0.0,43.42,0.0,27.88,15.74,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00041095,MP0052,V025768,5990000.0,Agriculture,MUZAFFARPUR-2,Bihar,NONE,INDEPENDENT,False,False,49.38,0.0,24.4,0.0,7.15,19.55,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00029064,MP0055,V046679,7290000.0,Sports,MADURAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,43.82,0.0,40.4,0.0,49.88,26.69,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00075060,MP0068,V033524,3850000.0,Education,BHAGALPUR-1,Bihar,NONE,INDEPENDENT,False,False,30.37,0.0,79.25,0.0,46.18,27.93,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0068 (Allocation Risk: 79.2)
P00077774,MP0024,V026222,5120000.0,Public Infrastructure,BHOPAL-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,39.91,0.0,11.8,0.0,27.8,17.91,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00017652,MP0039,V009709,2780000.0,Agriculture,TIRUCHIRAPPALLI-2,Tamil Nadu,NONE,INDEPENDENT,False,False,47.8,0.0,39.2,0.0,37.48,25.84,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00074139,MP0023,V037536,9910000.0,Healthcare,PATNA-3,Bihar,NONE,INDEPENDENT,False,False,72.66,0.0,53.7,0.0,25.63,33.7,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 72.7/100
P00013654,MP0033,V006268,2710000.0,Road,NIZAMABAD-5,Telangana,NONE,INDEPENDENT,False,False,22.47,0.0,35.17,0.0,28.22,16.25,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00009833,MP0035,V038859,3410000.0,Agriculture,JAIPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,36.75,0.0,46.62,0.0,17.18,20.59,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00031485,MP0025,V047615,1190000.0,Community Development,JODHPUR-4,Rajasthan,NONE,INDEPENDENT,False,False,28.15,0.0,54.78,0.0,31.38,21.37,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00035316,MP0002,V017519,1970000.0,Healthcare,GAYA-1,Bihar,NONE,INDEPENDENT,False,False,20.79,0.0,11.48,0.0,28.19,12.19,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00019948,MP0024,V022953,3740000.0,Public Infrastructure,BHOPAL-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,28.23,0.0,11.8,0.0,6.25,11.18,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00010724,MP0071,V032031,2410000.0,Water Supply,SALEM-2,Tamil Nadu,NONE,INDEPENDENT,False,False,21.77,0.0,74.47,0.0,25.0,21.45,LOW,[MP_FAVORITISM] Awarded by high-concentration MP MP0071 (Allocation Risk: 74.5)
P00080720,MP0074,V006105,7400000.0,Sports,LATUR-4,Maharashtra,NONE,INDEPENDENT,False,False,42.71,0.0,52.9,0.0,7.74,21.91,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00026565,MP0065,V022413,7140000.0,Sanitation,CHENNAI-1,Tamil Nadu,NONE,INDEPENDENT,False,False,52.28,0.0,94.85,0.0,17.91,32.6,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.3/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0065 (Allocation Risk: 94.8)
P00051074,MP0072,V019711,6600000.0,Public Infrastructure,INDORE-1,Madhya Pradesh,NONE,INDEPENDENT,False,False,60.42,0.0,30.2,0.0,31.46,27.38,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 60.4/100
P00071549,MP0062,V018053,610000.0,Community Development,GAYA-5,Bihar,NONE,INDEPENDENT,False,False,32.75,0.0,49.42,0.0,16.13,19.66,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00008953,MP0055,V007247,5070000.0,Public Infrastructure,MADURAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,43.34,0.0,40.4,0.0,16.72,21.57,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00033807,MP0059,V012656,1770000.0,Road,AGRA-4,Uttar Pradesh,NONE,INDEPENDENT,False,False,52.54,0.0,72.78,0.0,34.66,31.88,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.5/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0059 (Allocation Risk: 72.8)
P00089188,MP0088,V016538,2660000.0,Sanitation,INDORE-4,Madhya Pradesh,NONE,INDEPENDENT,False,False,24.35,0.0,70.6,0.0,47.79,25.06,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0088 (Allocation Risk: 70.6)
P00040545,MP0081,V047623,6910000.0,Public Infrastructure,KOTA-2,Rajasthan,NONE,INDEPENDENT,False,False,47.32,0.0,59.02,0.0,7.67,24.2,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00073191,MP0081,V023341,5650000.0,Public Infrastructure,KOTA-2,Rajasthan,NONE,INDEPENDENT,False,False,65.4,0.0,59.02,0.0,7.11,29.54,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 65.4/100
P00001861,MP0090,V042026,2670000.0,Electricity,COIMBATORE-1,Tamil Nadu,NONE,INDEPENDENT,False,False,51.43,0.0,60.25,0.0,5.78,25.33,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 51.4/100
P00007307,MP0098,V036260,7190000.0,Education,PRAYAGRAJ-1,Uttar Pradesh,NONE,INDEPENDENT,False,False,47.8,0.0,66.6,0.0,36.76,29.84,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00081531,MP0016,V008281,3340000.0,Healthcare,KALABURAGI-2,Karnataka,NONE,INDEPENDENT,False,False,38.72,0.0,21.02,0.0,6.11,15.69,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00014344,MP0070,V027505,4540000.0,Electricity,NIZAMABAD-4,Telangana,NONE,INDEPENDENT,False,False,33.41,0.0,98.35,0.0,18.23,27.51,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0070 (Allocation Risk: 98.3)
P00022862,MP0084,V031302,3160000.0,Sanitation,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,30.09,0.0,52.1,0.0,25.52,20.67,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00088323,MP0026,V024991,4060000.0,Road,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,44.94,0.0,7.5,0.0,39.34,20.51,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00086952,MP0046,V007071,8640000.0,Water Supply,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,45.23,0.0,93.72,0.0,22.48,31.0,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0046 (Allocation Risk: 93.7)
P00059941,MP0066,V004783,6740000.0,Sports,CHENNAI-1,Tamil Nadu,NONE,INDEPENDENT,False,False,42.74,0.0,35.1,0.0,20.83,21.21,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00055940,MP0060,V018970,7830000.0,Electricity,HYDERABAD-1,Telangana,NONE,INDEPENDENT,False,False,48.75,0.0,55.78,0.0,54.23,31.13,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00084909,MP0042,V048844,2470000.0,Public Infrastructure,SOLAPUR-3,Maharashtra,NONE,INDEPENDENT,False,False,29.47,0.0,53.32,0.0,17.72,19.5,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00066661,MP0018,V023838,9620000.0,Agriculture,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,71.7,0.0,50.18,0.0,18.85,31.86,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 71.7/100
P00041970,MP0014,V022473,4620000.0,Road,DURGAPUR-5,West Bengal,NONE,INDEPENDENT,False,False,44.88,0.0,38.1,0.0,27.21,23.26,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00027242,MP0061,V027604,920000.0,Community Development,AGRA-1,Uttar Pradesh,NONE,INDEPENDENT,False,False,34.2,0.0,58.45,0.0,37.17,24.6,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00045647,MP0093,V018699,1020000.0,Public Infrastructure,HOWRAH-3,West Bengal,NONE,INDEPENDENT,False,False,34.11,0.0,68.05,0.0,30.93,25.08,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00075345,MP0035,V004826,2170000.0,Community Development,JAIPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,42.56,0.0,46.62,0.0,5.6,20.6,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00046019,MP0090,V037130,1800000.0,Education,COIMBATORE-1,Tamil Nadu,NONE,INDEPENDENT,False,False,23.0,0.0,60.25,0.0,26.57,19.92,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00079398,MP0059,V029806,3640000.0,Public Infrastructure,AGRA-4,Uttar Pradesh,NONE,INDEPENDENT,False,False,28.45,0.0,72.78,0.0,6.14,20.37,LOW,[MP_FAVORITISM] Awarded by high-concentration MP MP0059 (Allocation Risk: 72.8)
P00063103,MP0019,V031722,3930000.0,Agriculture,AURANGABAD-1,Bihar,NONE,INDEPENDENT,False,False,35.79,0.0,8.43,0.0,26.06,15.91,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00060900,MP0001,V038159,7870000.0,Road,BELAGAVI-3,Karnataka,NONE,INDEPENDENT,False,False,50.94,0.0,70.55,0.0,44.79,32.58,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 50.9/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0001 (Allocation Risk: 70.5)
P00022595,MP0061,V026679,690000.0,Public Infrastructure,AGRA-1,Uttar Pradesh,NONE,INDEPENDENT,False,False,26.82,0.0,58.45,0.0,4.91,17.55,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00077551,MP0016,V040802,5810000.0,Education,KALABURAGI-2,Karnataka,NONE,INDEPENDENT,False,False,40.18,0.0,21.02,0.0,21.08,18.37,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00080623,MP0063,V033858,9820000.0,Education,RAJKOT-2,Gujarat,NONE,INDEPENDENT,False,False,57.1,0.0,16.62,0.0,41.12,25.79,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 57.1/100
P00066776,MP0039,V048402,7350000.0,Community Development,TIRUCHIRAPPALLI-2,Tamil Nadu,NONE,INDEPENDENT,False,False,43.58,0.0,39.2,0.0,18.16,21.68,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00080545,MP0067,V047414,4730000.0,Agriculture,RAJKOT-4,Gujarat,NONE,INDEPENDENT,False,False,46.06,0.0,58.08,0.0,15.68,24.88,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00073588,MP0030,V006809,840000.0,Sanitation,HYDERABAD-1,Telangana,NONE,INDEPENDENT,False,False,30.28,0.0,39.33,0.0,4.96,15.73,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00061236,MP0044,V042782,6450000.0,Road,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,63.81,0.0,26.92,0.0,17.41,25.79,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 63.8/100
P00072019,MP0052,V032107,7990000.0,Sports,MUZAFFARPUR-2,Bihar,NONE,INDEPENDENT,False,False,49.94,0.0,24.4,0.0,8.01,19.84,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00056317,MP0014,V000545,5530000.0,Water Supply,DURGAPUR-5,West Bengal,SYNDICATE_026,ACTIVE_PARTICIPANT,False,False,41.52,64.38,38.1,0.0,35.35,39.57,MEDIUM,[SYNDICATE] Contractor in SYNDICATE_026 (Shared Bank Collusion Risk: 64.4)
