Vendor_ID,Vendor_Name,Registration_ID,Bank_Account_ID,Syndicate_ID,Syndicate_Size,Projects_Awarded,Total_Sanctioned_Value,State,District,Shared_Bank_Account_Flag,Requires_Audit,Evidence_Reasons
V033582,Contractor Company 033582,REG0033582,BANK033582,NONE,1,1,2850000,Rajasthan,Jaipur,False,False,Standard independent contractor account (single entity routing).
V040843,Contractor Company 040843,REG0040843,BANK040843,NONE,1,2,2850000,Gujarat,Bhavnagar,False,False,Standard independent contractor account (single entity routing).
V042116,Contractor Company 042116,REG0042116,BANK042116,NONE,1,1,2850000,Gujarat,Bhavnagar,False,False,Standard independent contractor account (single entity routing).
V042277,Contractor Company 042277,REG0042277,BANK042277,NONE,1,1,2850000,Telangana,Karimnagar,False,False,Standard independent contractor account (single entity routing).
V044212,Contractor Company 044212,REG0044212,BANK044212,NONE,1,1,2850000,Telangana,Hyderabad,False,False,Standard independent contractor account (single entity routing).
V044734,Contractor Company 044734,REG0044734,BANK044734,NONE,1,2,2850000,Bihar,Patna,False,False,Standard independent contractor account (single entity routing).
V045646,Contractor Company 045646,REG0045646,BANK045646,NONE,1,1,2850000,Karnataka,Belagavi,False,False,Standard independent contractor account (single entity routing).
V046055,Contractor Company 046055,REG0046055,BANK046055,NONE,1,1,2850000,West Bengal,Kolkata,False,False,Standard independent contractor account (single entity routing).
V046668,Contractor Company 046668,REG0046668,BANK046668,NONE,1,1,2850000,Maharashtra,Nashik,False,False,Standard independent contractor account (single entity routing).
V049130,Contractor Company 049130,REG0049130,BANK049130,NONE,1,1,2850000,Uttar Pradesh,Varanasi,False,False,Standard independent contractor account (single entity routing).
V049203,Contractor Company 049203,REG0049203,BANK049203,NONE,1,1,2850000,Tamil Nadu,Chennai,False,False,Standard independent contractor account (single entity routing).
V001196,Contractor Company 001196,REG0001196,BANK001196,NONE,1,1,2840000,Gujarat,Ahmedabad,False,False,Standard independent contractor account (single entity routing).
V005872,Contractor Company 005872,REG0005872,BANK005872,NONE,1,1,2840000,Bihar,Bhagalpur,False,False,Standard independent contractor account (single entity routing).
V008380,Contractor Company 008380,REG0008380,BANK008380,NONE,1,1,2840000,Gujarat,Ahmedabad,False,False,Standard independent contractor account (single entity routing).
V011330,Contractor Company 011330,REG0011330,BANK011330,NONE,1,1,2840000,Maharashtra,Nanded,False,False,Standard independent contractor account (single entity routing).
V011730,Contractor Company 011730,REG0011730,BANK011730,NONE,1,1,2840000,Maharashtra,Nanded,False,False,Standard independent contractor account (single entity routing).
V011967,Contractor Company 011967,REG0011967,BANK011967,NONE,1,1,2840000,Tamil Nadu,Salem,False,False,Standard independent contractor account (single entity routing).
V013585,Contractor Company 013585,REG0013585,BANK013585,NONE,1,2,2840000,West Bengal,Kolkata,False,False,Standard independent contractor account (single entity routing).
V018279,Contractor Company 018279,REG0018279,BANK018279,NONE,1,2,2840000,West Bengal,Durgapur,False,False,Standard independent contractor account (single entity routing).
V022061,Contractor Company 022061,REG0022061,BANK022061,NONE,1,1,2840000,Gujarat,Rajkot,False,False,Standard independent contractor account (single entity routing).
V022066,Contractor Company 022066,REG0022066,BANK022066,NONE,1,1,2840000,Maharashtra,Satara,False,False,Standard independent contractor account (single entity routing).
V026734,Contractor Company 026734,REG0026734,BANK026734,NONE,1,1,2840000,Bihar,Patna,False,False,Standard independent contractor account (single entity routing).
V028860,Contractor Company 028860,REG0028860,BANK028860,NONE,1,2,2840000,West Bengal,Durgapur,False,False,Standard independent contractor account (single entity routing).
V032521,Contractor Company 032521,REG0032521,BANK032521,NONE,1,1,2840000,Bihar,Bhagalpur,False,False,Standard independent contractor account (single entity routing).
V035408,Contractor Company 035408,REG0035408,BANK035408,NONE,1,1,2840000,Madhya Pradesh,Jabalpur,False,False,Standard independent contractor account (single entity routing).
V036677,Contractor Company 036677,REG0036677,BANK036677,NONE,1,1,2840000,Madhya Pradesh,Indore,False,False,Standard independent contractor account (single entity routing).
V039954,Contractor Company 039954,REG0039954,BANK039954,NONE,1,1,2840000,Telangana,Karimnagar,False,False,Standard independent contractor account (single entity routing).
V040343,Contractor Company 040343,REG0040343,BANK040343,NONE,1,2,2840000,Rajasthan,Jodhpur,False,False,Standard independent contractor account (single entity routing).
V045632,Contractor Company 045632,REG0045632,BANK045632,NONE,1,2,2840000,Tamil Nadu,Chennai,False,False,Standard independent contractor account (single entity routing).
V046640,Contractor Company 046640,REG0046640,BANK046640,NONE,1,1,2840000,Maharashtra,Nanded,False,False,Standard independent contractor account (single entity routing).
V048834,Contractor Company 048834,REG0048834,BANK048834,NONE,1,1,2840000,Madhya Pradesh,Indore,False,False,Standard independent contractor account (single entity routing).
V001718,Contractor Company 001718,REG0001718,BANK001718,NONE,1,1,2830000,Karnataka,Belagavi,False,False,Standard independent contractor account (single entity routing).
V002056,Contractor Company 002056,REG0002056,BANK002056,NONE,1,2,2830000,Bihar,Aurangabad,False,False,Standard independent contractor account (single entity routing).
V002380,Contractor Company 002380,REG0002380,BANK002380,NONE,1,1,2830000,Karnataka,Hubballi,False,False,Standard independent contractor account (single entity routing).
V004446,Contractor Company 004446,REG0004446,BANK004446,NONE,1,1,2830000,West Bengal,Durgapur,False,False,Standard independent contractor account (single entity routing).
V010058,Contractor Company 010058,REG0010058,BANK010058,NONE,1,1,2830000,Gujarat,Surat,False,False,Standard independent contractor account (single entity routing).
V014212,Contractor Company 014212,REG0014212,BANK014212,NONE,1,1,2830000,Rajasthan,Jodhpur,False,False,Standard independent contractor account (single entity routing).
V014657,Contractor Company 014657,REG0014657,BANK014657,NONE,1,1,2830000,Uttar Pradesh,Varanasi,False,False,Standard independent contractor account (single entity routing).
V015153,Contractor Company 015153,REG0015153,BANK015153,NONE,1,2,2830000,Bihar,Gaya,False,False,Standard independent contractor account (single entity routing).
V016646,Contractor Company 016646,REG0016646,BANK016646,NONE,1,2,2830000,Uttar Pradesh,Lucknow,False,False,Standard independent contractor account (single entity routing).
V024751,Contractor Company 024751,REG0024751,BANK024751,NONE,1,1,2830000,Gujarat,Vadodara,False,False,Standard independent contractor account (single entity routing).
V031964,Contractor Company 031964,REG0031964,BANK031964,NONE,1,1,2830000,Uttar Pradesh,Prayagraj,False,False,Standard independent contractor account (single entity routing).
V035985,Contractor Company 035985,REG0035985,BANK035985,NONE,1,1,2830000,Maharashtra,Hingoli,False,False,Standard independent contractor account (single entity routing).
V037501,Contractor Company 037501,REG0037501,BANK037501,NONE,1,1,2830000,Telangana,Nizamabad,False,False,Standard independent contractor account (single entity routing).
V042024,Contractor Company 042024,REG0042024,BANK042024,NONE,1,1,2830000,Maharashtra,Hingoli,False,False,Standard independent contractor account (single entity routing).
V045971,Contractor Company 045971,REG0045971,BANK045971,NONE,1,1,2830000,Madhya Pradesh,Ujjain,False,False,Standard independent contractor account (single entity routing).
V046317,Contractor Company 046317,REG0046317,BANK046317,NONE,1,1,2830000,Uttar Pradesh,Kanpur,False,False,Standard independent contractor account (single entity routing).
V003912,Contractor Company 003912,REG0003912,BANK003912,NONE,1,2,2820000,Rajasthan,Jaipur,False,False,Standard independent contractor account (single entity routing).
V004222,Contractor Company 004222,REG0004222,BANK004222,NONE,1,1,2820000,Karnataka,Ballari,False,False,Standard independent contractor account (single entity routing).
V006385,Contractor Company 006385,REG0006385,BANK006385,NONE,1,1,2820000,Karnataka,Kalaburagi,False,False,Standard independent contractor account (single entity routing).
V007304,Contractor Company 007304,REG0007304,BANK007304,NONE,1,1,2820000,Telangana,Karimnagar,False,False,Standard independent contractor account (single entity routing).
V008150,Contractor Company 008150,REG0008150,BANK008150,NONE,1,1,2820000,Madhya Pradesh,Bhopal,False,False,Standard independent contractor account (single entity routing).
V009320,Contractor Company 009320,REG0009320,BANK009320,NONE,1,1,2820000,Telangana,Nizamabad,False,False,Standard independent contractor account (single entity routing).
V010679,Contractor Company 010679,REG0010679,BANK010679,NONE,1,1,2820000,Uttar Pradesh,Lucknow,False,False,Standard independent contractor account (single entity routing).
V010930,Contractor Company 010930,REG0010930,BANK010930,NONE,1,1,2820000,West Bengal,Howrah,False,False,Standard independent contractor account (single entity routing).
V014846,Contractor Company 014846,REG0014846,BANK014846,NONE,1,1,2820000,Bihar,Bhagalpur,False,False,Standard independent contractor account (single entity routing).
V018291,Contractor Company 018291,REG0018291,BANK018291,NONE,1,2,2820000,Tamil Nadu,Tiruchirappalli,False,False,Standard independent contractor account (single entity routing).
V022739,Contractor Company 022739,REG0022739,BANK022739,NONE,1,1,2820000,Madhya Pradesh,Indore,False,False,Standard independent contractor account (single entity routing).
V024101,Contractor Company 024101,REG0024101,BANK024101,NONE,1,1,2820000,Rajasthan,Jodhpur,False,False,Standard independent contractor account (single entity routing).
V027995,Contractor Company 027995,REG0027995,BANK027995,NONE,1,1,2820000,Gujarat,Ahmedabad,False,False,Standard independent contractor account (single entity routing).
V029900,Contractor Company 029900,REG0029900,BANK029900,NONE,1,1,2820000,Bihar,Bhagalpur,False,False,Standard independent contractor account (single entity routing).
V030036,Contractor Company 030036,REG0030036,BANK030036,NONE,1,1,2820000,West Bengal,Howrah,False,False,Standard independent contractor account (single entity routing).
V033124,Contractor Company 033124,REG0033124,BANK033124,NONE,1,1,2820000,Bihar,Bhagalpur,False,False,Standard independent contractor account (single entity routing).
V035481,Contractor Company 035481,REG0035481,BANK035481,NONE,1,1,2820000,West Bengal,Siliguri,False,False,Standard independent contractor account (single entity routing).
V037934,Contractor Company 037934,REG0037934,BANK037934,NONE,1,2,2820000,Maharashtra,Kolhapur,False,False,Standard independent contractor account (single entity routing).
V040219,Contractor Company 040219,REG0040219,BANK040219,NONE,1,1,2820000,Uttar Pradesh,Kanpur,False,False,Standard independent contractor account (single entity routing).
V046237,Contractor Company 046237,REG0046237,BANK046237,NONE,1,1,2820000,Tamil Nadu,Salem,False,False,Standard independent contractor account (single entity routing).
V049544,Contractor Company 049544,REG0049544,BANK049544,NONE,1,1,2820000,Maharashtra,Sangli,False,False,Standard independent contractor account (single entity routing).
V003972,Contractor Company 003972,REG0003972,BANK003972,NONE,1,1,2810000,Bihar,Muzaffarpur,False,False,Standard independent contractor account (single entity routing).
V003977,Contractor Company 003977,REG0003977,BANK003977,NONE,1,2,2810000,Rajasthan,Jodhpur,False,False,Standard independent contractor account (single entity routing).
V012366,Contractor Company 012366,REG0012366,BANK012366,NONE,1,1,2810000,Gujarat,Bhavnagar,False,False,Standard independent contractor account (single entity routing).
V015496,Contractor Company 015496,REG0015496,BANK015496,NONE,1,2,2810000,Bihar,Patna,False,False,Standard independent contractor account (single entity routing).
V015860,Contractor Company 015860,REG0015860,BANK015860,NONE,1,1,2810000,West Bengal,Kolkata,False,False,Standard independent contractor account (single entity routing).
V016723,Contractor Company 016723,REG0016723,BANK016723,NONE,1,1,2810000,Tamil Nadu,Coimbatore,False,False,Standard independent contractor account (single entity routing).
V022283,Contractor Company 022283,REG0022283,BANK022283,NONE,1,1,2810000,West Bengal,Durgapur,False,False,Standard independent contractor account (single entity routing).
