Vendor_ID,Vendor_Name,Bank_Account_ID,Syndicate_ID,Syndicate_Size,Active_Project_Count,Vendor_Total_Sanctioned_Amount,Syndicate_Total_Funds_INR,Collusion_Risk_Score,Evidence_Reasons
V000040,Contractor Company 000040,BANK000087,SYNDICATE_087,7,1,2520000,62920000,68.81,"['Shares bank account BANK000087 with 6 other registered contractors.', 'Belongs to SYNDICATE_087 (7 members) controlling 13 projects.', 'Contractor syndicate holds INR 62,920,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 2,520,000.']"
V000891,Contractor Company 000891,BANK000082,SYNDICATE_082,11,4,28660000,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 28,660,000.']"
V000496,Contractor Company 000496,BANK000082,SYNDICATE_082,11,2,11220000,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 11,220,000.']"
V000838,Contractor Company 000838,BANK000082,SYNDICATE_082,11,3,10780000,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 10,780,000.']"
V000190,Contractor Company 000190,BANK000082,SYNDICATE_082,11,2,10390000,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 10,390,000.']"
V000258,Contractor Company 000258,BANK000082,SYNDICATE_082,11,1,2660000,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 2,660,000.']"
V000290,Contractor Company 000290,BANK000082,SYNDICATE_082,11,1,1480000,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,480,000.']"
V000801,Contractor Company 000801,BANK000082,SYNDICATE_082,11,1,1080000,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,080,000.']"
V000527,Contractor Company 000527,BANK000082,SYNDICATE_082,11,0,0,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000819,Contractor Company 000819,BANK000082,SYNDICATE_082,11,0,0,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000884,Contractor Company 000884,BANK000082,SYNDICATE_082,11,0,0,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000917,Contractor Company 000917,BANK000082,SYNDICATE_082,11,0,0,66270000,68.2,"['Shares bank account BANK000082 with 10 other registered contractors.', 'Belongs to SYNDICATE_082 (11 members) controlling 14 projects.', 'Contractor syndicate holds INR 66,270,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000138,Contractor Company 000138,BANK000025,SYNDICATE_025,6,6,32950000,70380000,68.18,"['Shares bank account BANK000025 with 5 other registered contractors.', 'Belongs to SYNDICATE_025 (6 members) controlling 14 projects.', 'Contractor syndicate holds INR 70,380,000 in sanctioned public funds.', 'Entity directly holds 6 project(s) totaling INR 32,950,000.']"
V000049,Contractor Company 000049,BANK000025,SYNDICATE_025,6,2,10850000,70380000,68.18,"['Shares bank account BANK000025 with 5 other registered contractors.', 'Belongs to SYNDICATE_025 (6 members) controlling 14 projects.', 'Contractor syndicate holds INR 70,380,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 10,850,000.']"
V000597,Contractor Company 000597,BANK000025,SYNDICATE_025,6,1,9900000,70380000,68.18,"['Shares bank account BANK000025 with 5 other registered contractors.', 'Belongs to SYNDICATE_025 (6 members) controlling 14 projects.', 'Contractor syndicate holds INR 70,380,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 9,900,000.']"
V000770,Contractor Company 000770,BANK000025,SYNDICATE_025,6,2,9100000,70380000,68.18,"['Shares bank account BANK000025 with 5 other registered contractors.', 'Belongs to SYNDICATE_025 (6 members) controlling 14 projects.', 'Contractor syndicate holds INR 70,380,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 9,100,000.']"
V000773,Contractor Company 000773,BANK000025,SYNDICATE_025,6,2,6200000,70380000,68.18,"['Shares bank account BANK000025 with 5 other registered contractors.', 'Belongs to SYNDICATE_025 (6 members) controlling 14 projects.', 'Contractor syndicate holds INR 70,380,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 6,200,000.']"
V000140,Contractor Company 000140,BANK000025,SYNDICATE_025,6,1,1380000,70380000,68.18,"['Shares bank account BANK000025 with 5 other registered contractors.', 'Belongs to SYNDICATE_025 (6 members) controlling 14 projects.', 'Contractor syndicate holds INR 70,380,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,380,000.']"
V000396,Contractor Company 000396,BANK000012,SYNDICATE_012,8,5,26570000,85350000,68.17,"['Shares bank account BANK000012 with 7 other registered contractors.', 'Belongs to SYNDICATE_012 (8 members) controlling 20 projects.', 'Contractor syndicate holds INR 85,350,000 in sanctioned public funds.', 'Entity directly holds 5 project(s) totaling INR 26,570,000.']"
V000854,Contractor Company 000854,BANK000012,SYNDICATE_012,8,4,17980000,85350000,68.17,"['Shares bank account BANK000012 with 7 other registered contractors.', 'Belongs to SYNDICATE_012 (8 members) controlling 20 projects.', 'Contractor syndicate holds INR 85,350,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 17,980,000.']"
V000600,Contractor Company 000600,BANK000012,SYNDICATE_012,8,3,13940000,85350000,68.17,"['Shares bank account BANK000012 with 7 other registered contractors.', 'Belongs to SYNDICATE_012 (8 members) controlling 20 projects.', 'Contractor syndicate holds INR 85,350,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 13,940,000.']"
V000847,Contractor Company 000847,BANK000012,SYNDICATE_012,8,3,13130000,85350000,68.17,"['Shares bank account BANK000012 with 7 other registered contractors.', 'Belongs to SYNDICATE_012 (8 members) controlling 20 projects.', 'Contractor syndicate holds INR 85,350,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 13,130,000.']"
V000345,Contractor Company 000345,BANK000012,SYNDICATE_012,8,2,7700000,85350000,68.17,"['Shares bank account BANK000012 with 7 other registered contractors.', 'Belongs to SYNDICATE_012 (8 members) controlling 20 projects.', 'Contractor syndicate holds INR 85,350,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 7,700,000.']"
V000853,Contractor Company 000853,BANK000012,SYNDICATE_012,8,3,6030000,85350000,68.17,"['Shares bank account BANK000012 with 7 other registered contractors.', 'Belongs to SYNDICATE_012 (8 members) controlling 20 projects.', 'Contractor syndicate holds INR 85,350,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 6,030,000.']"
V000118,Contractor Company 000118,BANK000012,SYNDICATE_012,8,0,0,85350000,68.17,"['Shares bank account BANK000012 with 7 other registered contractors.', 'Belongs to SYNDICATE_012 (8 members) controlling 20 projects.', 'Contractor syndicate holds INR 85,350,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000714,Contractor Company 000714,BANK000012,SYNDICATE_012,8,0,0,85350000,68.17,"['Shares bank account BANK000012 with 7 other registered contractors.', 'Belongs to SYNDICATE_012 (8 members) controlling 20 projects.', 'Contractor syndicate holds INR 85,350,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000745,Contractor Company 000745,BANK000028,SYNDICATE_028,8,4,25410000,82390000,67.8,"['Shares bank account BANK000028 with 7 other registered contractors.', 'Belongs to SYNDICATE_028 (8 members) controlling 14 projects.', 'Contractor syndicate holds INR 82,390,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 25,410,000.']"
V000480,Contractor Company 000480,BANK000028,SYNDICATE_028,8,3,17230000,82390000,67.8,"['Shares bank account BANK000028 with 7 other registered contractors.', 'Belongs to SYNDICATE_028 (8 members) controlling 14 projects.', 'Contractor syndicate holds INR 82,390,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 17,230,000.']"
V000301,Contractor Company 000301,BANK000028,SYNDICATE_028,8,2,12620000,82390000,67.8,"['Shares bank account BANK000028 with 7 other registered contractors.', 'Belongs to SYNDICATE_028 (8 members) controlling 14 projects.', 'Contractor syndicate holds INR 82,390,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 12,620,000.']"
V000983,Contractor Company 000983,BANK000028,SYNDICATE_028,8,2,9820000,82390000,67.8,"['Shares bank account BANK000028 with 7 other registered contractors.', 'Belongs to SYNDICATE_028 (8 members) controlling 14 projects.', 'Contractor syndicate holds INR 82,390,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 9,820,000.']"
V000799,Contractor Company 000799,BANK000028,SYNDICATE_028,8,1,9470000,82390000,67.8,"['Shares bank account BANK000028 with 7 other registered contractors.', 'Belongs to SYNDICATE_028 (8 members) controlling 14 projects.', 'Contractor syndicate holds INR 82,390,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 9,470,000.']"
V000088,Contractor Company 000088,BANK000028,SYNDICATE_028,8,2,7840000,82390000,67.8,"['Shares bank account BANK000028 with 7 other registered contractors.', 'Belongs to SYNDICATE_028 (8 members) controlling 14 projects.', 'Contractor syndicate holds INR 82,390,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 7,840,000.']"
V000122,Contractor Company 000122,BANK000028,SYNDICATE_028,8,0,0,82390000,67.8,"['Shares bank account BANK000028 with 7 other registered contractors.', 'Belongs to SYNDICATE_028 (8 members) controlling 14 projects.', 'Contractor syndicate holds INR 82,390,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000658,Contractor Company 000658,BANK000028,SYNDICATE_028,8,0,0,82390000,67.8,"['Shares bank account BANK000028 with 7 other registered contractors.', 'Belongs to SYNDICATE_028 (8 members) controlling 14 projects.', 'Contractor syndicate holds INR 82,390,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000386,Contractor Company 000386,BANK000023,SYNDICATE_023,9,3,18830000,62630000,67.45,"['Shares bank account BANK000023 with 8 other registered contractors.', 'Belongs to SYNDICATE_023 (9 members) controlling 14 projects.', 'Contractor syndicate holds INR 62,630,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 18,830,000.']"
V000913,Contractor Company 000913,BANK000023,SYNDICATE_023,9,2,11560000,62630000,67.45,"['Shares bank account BANK000023 with 8 other registered contractors.', 'Belongs to SYNDICATE_023 (9 members) controlling 14 projects.', 'Contractor syndicate holds INR 62,630,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 11,560,000.']"
V000275,Contractor Company 000275,BANK000023,SYNDICATE_023,9,2,10300000,62630000,67.45,"['Shares bank account BANK000023 with 8 other registered contractors.', 'Belongs to SYNDICATE_023 (9 members) controlling 14 projects.', 'Contractor syndicate holds INR 62,630,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 10,300,000.']"
V000730,Contractor Company 000730,BANK000023,SYNDICATE_023,9,2,9910000,62630000,67.45,"['Shares bank account BANK000023 with 8 other registered contractors.', 'Belongs to SYNDICATE_023 (9 members) controlling 14 projects.', 'Contractor syndicate holds INR 62,630,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 9,910,000.']"
V000250,Contractor Company 000250,BANK000023,SYNDICATE_023,9,2,6400000,62630000,67.45,"['Shares bank account BANK000023 with 8 other registered contractors.', 'Belongs to SYNDICATE_023 (9 members) controlling 14 projects.', 'Contractor syndicate holds INR 62,630,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 6,400,000.']"
V000053,Contractor Company 000053,BANK000023,SYNDICATE_023,9,2,4720000,62630000,67.45,"['Shares bank account BANK000023 with 8 other registered contractors.', 'Belongs to SYNDICATE_023 (9 members) controlling 14 projects.', 'Contractor syndicate holds INR 62,630,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 4,720,000.']"
V000316,Contractor Company 000316,BANK000023,SYNDICATE_023,9,1,910000,62630000,67.45,"['Shares bank account BANK000023 with 8 other registered contractors.', 'Belongs to SYNDICATE_023 (9 members) controlling 14 projects.', 'Contractor syndicate holds INR 62,630,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 910,000.']"
V000019,Contractor Company 000019,BANK000023,SYNDICATE_023,9,0,0,62630000,67.45,"['Shares bank account BANK000023 with 8 other registered contractors.', 'Belongs to SYNDICATE_023 (9 members) controlling 14 projects.', 'Contractor syndicate holds INR 62,630,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000114,Contractor Company 000114,BANK000023,SYNDICATE_023,9,0,0,62630000,67.45,"['Shares bank account BANK000023 with 8 other registered contractors.', 'Belongs to SYNDICATE_023 (9 members) controlling 14 projects.', 'Contractor syndicate holds INR 62,630,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
