Project_ID,ML_Anomaly_Score,Graph_Risk_Score,Photo_Risk_Score,Work_Splitting_Score,Vendor_Concentration_Score,Utilization_Risk_Score,Final_Risk_Score,Risk_Level
P00073898,28,8,0,20,17,4,12,Low
P00073899,16,15,0,33,12,0,12,Low
P00073900,27,74,0,26,11,2,23,Low
P00073901,28,28,0,5,70,39,28,Low
P00073902,10,29,0,17,69,1,21,Low
P00073903,14,20,0,20,31,6,15,Low
P00073904,35,14,0,30,35,2,19,Low
P00073905,27,25,0,17,19,0,14,Low
P00073906,21,22,0,20,27,6,16,Low
P00073907,10,17,0,28,31,2,14,Low
P00073908,20,10,0,18,10,5,10,Low
P00073909,23,21,0,9,35,33,20,Low
P00073910,9,29,0,27,29,6,16,Low
P00073911,12,26,30,29,24,5,21,Low
P00073912,16,16,0,32,28,2,15,Low
P00073913,11,7,0,20,33,1,12,Low
P00073914,16,56,0,12,30,24,23,Low
P00073915,34,33,0,13,24,6,18,Low
P00073916,33,16,0,29,18,42,23,Low
P00073917,13,53,70,7,27,7,29,Low
P00073918,25,28,0,14,20,4,15,Low
P00073919,7,7,0,9,21,6,8,Low
P00073920,14,14,0,26,22,5,13,Low
P00073921,22,72,0,27,14,4,23,Low
P00073922,28,19,70,18,18,0,25,Low
P00073923,32,29,0,21,26,0,18,Low
P00073924,17,14,30,35,26,3,20,Low
P00073925,19,34,0,5,16,1,12,Low
P00073926,15,30,0,23,7,3,13,Low
P00073927,32,10,0,14,34,5,15,Low
P00073928,26,23,0,22,20,2,15,Low
P00073929,16,31,0,11,26,2,14,Low
P00073930,24,63,0,8,23,2,20,Low
P00073931,33,25,0,15,23,0,16,Low
P00073932,12,34,0,29,22,2,16,Low
P00073933,33,15,0,10,22,1,13,Low
P00073934,34,27,0,29,35,5,21,Low
P00073935,20,32,30,16,50,1,24,Low
P00073936,26,77,0,19,6,5,22,Low
P00073937,17,24,0,21,15,3,13,Low
P00073938,29,24,0,21,6,3,13,Low
P00073939,34,9,0,8,19,6,12,Low
P00073940,25,17,0,25,62,5,22,Low
P00073941,71,21,0,24,39,51,34,Low
P00073942,27,25,0,7,42,3,17,Low
P00073943,19,20,0,21,9,6,12,Low
P00073944,19,17,0,17,24,6,13,Low
P00073945,33,27,0,23,27,6,19,Low
P00073946,21,35,0,27,35,2,20,Low
P00073947,18,11,0,27,50,4,18,Low
P00073948,9,21,0,14,34,5,13,Low
P00073949,33,5,0,18,14,0,11,Low
P00073950,24,71,0,28,23,4,25,Low
P00073951,27,8,70,19,28,0,25,Low
P00073952,33,10,0,20,33,3,16,Low
P00073953,24,33,0,12,17,1,14,Low
P00073954,25,10,0,16,18,2,11,Low
P00073955,27,20,0,27,21,5,16,Low
P00073956,9,35,0,16,32,1,15,Low
P00073957,7,8,0,6,33,3,9,Low
P00073958,21,20,0,5,17,5,11,Low
P00073959,35,26,0,16,69,5,25,Low
P00073960,21,19,0,35,18,28,20,Low
P00073961,14,6,0,21,8,0,8,Low
P00073962,21,32,0,22,6,0,13,Low
P00073963,51,27,0,22,15,48,27,Low
P00073964,34,34,0,34,30,1,22,Low
P00073965,25,35,0,25,25,5,19,Low
P00073966,24,5,0,20,33,7,14,Low
P00073967,13,34,0,12,11,31,16,Low
P00073968,33,12,0,33,6,30,19,Low
P00073969,8,25,0,10,34,2,13,Low
P00073970,12,20,0,13,35,4,14,Low
P00073971,15,17,0,11,9,4,9,Low
P00073972,28,63,0,22,22,3,23,Low
P00073973,11,10,0,27,25,7,13,Low
P00073974,27,24,0,30,79,1,26,Low
P00073975,70,53,0,8,14,42,31,Low
P00073976,29,7,0,28,27,31,20,Low
P00073977,6,23,0,11,31,1,12,Low
P00073978,13,9,0,9,62,3,16,Low
P00073979,18,16,0,27,49,4,19,Low
P00073980,24,9,0,31,21,2,14,Low
P00073981,29,32,30,34,11,4,23,Low
P00073982,29,27,0,34,16,5,18,Low
P00073983,16,22,0,11,23,0,12,Low
P00073984,29,40,0,21,28,6,20,Low
P00073985,14,22,0,21,25,2,14,Low
P00073986,26,22,0,11,13,3,12,Low
P00073987,25,55,0,32,32,0,24,Low
P00073988,11,11,0,14,64,0,16,Low
P00073989,17,12,0,24,26,3,13,Low
P00073990,25,24,0,24,7,5,14,Low
P00073991,32,5,0,29,32,5,17,Low
P00073992,30,10,0,17,18,6,13,Low
P00073993,36,67,0,24,12,50,31,Low
P00073994,20,29,0,33,21,7,18,Low
P00073995,22,20,30,6,9,6,15,Low
P00073996,8,63,0,19,71,5,27,Low
P00073997,25,57,0,16,32,4,22,Low
P00073998,11,8,0,15,15,4,8,Low
P00073999,7,62,0,15,35,2,20,Low
P00074000,14,24,0,14,14,5,11,Low
P00074001,8,28,0,28,55,6,20,Low
P00074002,21,24,0,26,72,0,23,Low
P00074003,9,12,0,18,6,6,8,Low
P00074004,22,35,0,15,63,5,23,Low
P00074005,16,31,0,22,14,0,13,Low
P00074006,21,28,0,18,35,4,17,Low
P00074007,13,25,0,7,14,1,10,Low
P00074008,28,22,0,32,20,2,17,Low
P00074009,35,28,0,23,11,2,16,Low
P00074010,21,19,70,19,34,0,27,Low
P00074011,13,23,70,14,17,4,23,Low
P00074012,28,18,0,27,11,2,14,Low
P00074013,11,23,30,8,33,1,17,Low
P00074014,8,18,0,16,32,2,12,Low
P00074015,11,8,0,26,22,1,11,Low
P00074016,8,8,0,35,8,0,9,Low
P00074017,33,26,0,18,8,4,14,Low
P00074018,17,34,0,35,14,3,17,Low
P00074019,30,34,0,15,10,3,15,Low
P00074020,25,13,0,16,54,2,18,Low
P00074021,14,10,0,16,13,7,10,Low
P00074022,21,32,0,13,6,5,12,Low
P00074023,18,13,0,27,11,0,11,Low
P00074024,31,19,0,15,25,2,15,Low
P00074025,18,6,0,32,11,6,12,Low
P00074026,10,17,30,15,86,2,26,Low
P00074027,28,8,0,23,21,1,13,Low
P00074028,33,35,0,8,13,1,15,Low
P00074029,8,5,0,35,33,5,14,Low
P00074030,12,28,0,5,9,5,9,Low
P00074031,24,20,70,15,34,0,27,Low
P00074032,30,20,0,14,20,3,14,Low
P00074033,22,9,0,12,33,1,12,Low
P00074034,24,20,0,33,35,5,19,Low
P00074035,32,55,0,32,8,4,21,Low
P00074036,59,31,0,5,22,51,28,Low
P00074037,32,31,0,11,66,6,24,Low
P00074038,32,23,0,26,10,40,21,Low
P00074039,19,29,0,5,80,5,23,Low
P00074040,31,29,0,26,16,1,17,Low
P00074041,24,22,0,7,12,1,11,Low
P00074042,22,34,0,32,29,25,23,Low
P00074043,31,28,0,18,30,1,18,Low
P00074044,23,16,70,25,34,1,28,Low
P00074045,88,12,0,9,28,48,30,Low
P00074046,29,6,0,12,5,1,8,Low
P00074047,35,67,0,33,29,4,28,Low
P00074048,7,70,70,26,35,35,40,Medium
P00074049,23,20,0,34,18,5,16,Low
P00074050,30,65,0,35,26,3,26,Low
P00074051,33,93,0,28,9,0,27,Low
P00074052,11,35,0,5,5,7,10,Low
P00074053,15,26,0,25,18,3,14,Low
P00074054,13,24,0,33,19,1,15,Low
P00074055,5,32,0,24,15,1,12,Low
P00074056,35,71,0,13,25,3,24,Low
P00074057,26,29,0,27,28,1,18,Low
P00074058,34,13,0,12,31,2,15,Low
P00074059,34,20,0,22,16,0,15,Low
P00074060,14,22,70,29,5,5,24,Low
P00074061,7,8,0,32,6,5,9,Low
P00074062,19,21,0,19,10,0,11,Low
P00074063,35,11,0,11,7,1,10,Low
P00074064,20,13,0,29,22,0,14,Low
P00074065,25,8,0,6,12,6,9,Low
P00074066,8,80,0,35,72,1,32,Low
P00074067,24,23,70,6,49,1,28,Low
P00074068,18,20,0,12,50,40,23,Low
P00074069,8,5,0,18,6,6,7,Low
P00074070,15,5,0,28,33,4,14,Low
P00074071,13,44,0,27,19,4,17,Low
P00074072,24,7,0,32,28,3,15,Low
P00074073,31,24,0,14,32,6,17,Low
P00074074,15,22,0,28,34,0,16,Low
P00074075,10,18,0,16,7,2,8,Low
P00074076,21,23,0,28,26,34,22,Low
P00074077,22,67,70,35,15,2,35,Medium
P00074078,10,11,0,22,29,3,12,Low
P00074079,10,10,0,33,28,3,14,Low
P00074080,33,26,0,7,25,2,15,Low
P00074081,26,50,0,30,31,2,23,Low
P00074082,9,21,0,30,29,4,15,Low
P00074083,18,29,0,10,60,0,19,Low
P00074084,24,25,0,22,13,4,14,Low
P00074085,34,5,0,9,8,6,10,Low
P00074086,29,18,0,15,22,3,14,Low
P00074087,26,5,0,25,32,5,15,Low
P00074088,34,34,0,32,5,6,18,Low
P00074089,29,33,0,19,9,4,15,Low
P00074090,26,15,0,23,31,2,16,Low
P00074091,17,75,0,8,23,4,21,Low
P00074092,32,52,0,20,6,6,19,Low
P00074093,30,15,0,13,8,6,12,Low
P00074094,78,7,0,5,79,49,36,Medium
P00074095,23,23,0,29,33,6,19,Low
P00074096,8,34,0,32,28,5,17,Low
P00074097,20,27,0,13,32,4,16,Low
P00074098,12,35,0,24,21,3,15,Low
P00074099,11,19,0,26,14,25,15,Low
P00074100,20,12,0,32,46,2,18,Low
P00074101,29,29,0,16,17,5,16,Low
P00074102,30,18,0,5,32,4,14,Low
P00074103,13,32,70,8,27,3,25,Low
P00074104,13,13,0,19,27,2,12,Low
P00074105,22,30,0,13,11,5,13,Low
P00074106,5,29,0,31,16,3,14,Low
P00074107,72,20,0,6,22,46,27,Low
P00074108,24,24,0,12,15,1,12,Low
P00074109,8,9,0,32,50,2,16,Low
P00074110,24,27,0,8,18,1,13,Low
P00074111,9,24,0,19,58,0,18,Low
P00074112,11,32,0,11,15,3,12,Low
P00074113,26,34,0,31,19,2,18,Low
P00074114,31,66,0,7,6,1,18,Low
P00074115,24,10,30,31,14,5,19,Low
P00074116,21,15,0,21,28,3,14,Low
P00074117,35,18,0,35,21,5,19,Low
P00074118,13,24,0,26,18,4,14,Low
P00074119,12,24,0,11,30,1,13,Low
P00074120,74,10,0,28,63,49,37,Medium
P00074121,34,30,0,23,10,6,17,Low
P00074122,30,31,70,18,34,0,30,Low
P00074123,33,11,0,15,35,4,16,Low
P00074124,20,13,0,16,18,0,11,Low
P00074125,34,30,0,32,28,1,20,Low
P00074126,23,32,0,8,28,3,15,Low
P00074127,25,9,0,15,31,6,14,Low
P00074128,21,22,0,16,6,4,11,Low
P00074129,12,11,0,30,32,1,14,Low
P00074130,20,29,0,23,94,4,28,Low
P00074131,18,8,0,31,28,0,14,Low
P00074132,34,31,0,7,24,0,16,Low
P00074133,18,26,0,26,6,1,12,Low
P00074134,22,16,0,30,32,3,17,Low
P00074135,22,22,0,20,16,5,14,Low
P00074136,20,28,0,35,10,0,15,Low
P00074137,17,32,0,8,79,6,23,Low
P00074138,9,9,70,7,11,6,18,Low
P00074139,22,30,70,10,18,5,25,Low
P00074140,12,17,0,15,65,1,18,Low
P00074141,26,20,0,18,11,5,13,Low
P00074142,5,11,0,17,12,3,8,Low
P00074143,12,10,0,33,63,3,20,Low
P00074144,18,32,0,24,17,6,16,Low
P00074145,7,20,0,18,17,5,11,Low
P00074146,20,35,70,33,30,4,32,Low
P00074147,15,25,0,20,24,6,15,Low
P00074148,6,68,0,35,19,7,22,Low
P00074149,13,82,0,11,15,0,20,Low
P00074150,15,27,0,31,29,4,17,Low
P00074151,13,33,0,16,24,0,14,Low
P00074152,34,7,0,23,25,1,15,Low
P00074153,13,33,0,14,11,6,12,Low
P00074154,6,35,0,28,8,5,13,Low
P00074155,27,10,0,18,61,1,19,Low
P00074156,16,31,70,16,12,1,24,Low
P00074157,33,34,0,5,34,2,18,Low
P00074158,19,27,30,23,28,6,22,Low
P00074159,19,7,0,15,27,1,11,Low
P00074160,6,18,0,10,14,7,9,Low
P00074161,24,23,0,30,31,2,18,Low
P00074162,16,18,0,26,30,34,20,Low
P00074163,22,6,0,15,26,2,11,Low
P00074164,29,25,0,15,67,0,22,Low
P00074165,27,32,0,26,26,4,19,Low
P00074166,12,10,0,27,60,2,18,Low
P00074167,17,23,0,32,68,0,23,Low
P00074168,15,34,0,29,18,1,16,Low
P00074169,33,54,30,8,19,2,24,Low
P00074170,9,35,0,25,18,1,14,Low
P00074171,30,33,0,6,31,3,17,Low
P00074172,10,34,0,6,20,7,12,Low
P00074173,21,34,30,21,17,5,21,Low
P00074174,13,32,0,19,23,0,14,Low
P00074175,6,70,0,34,6,1,19,Low
P00074176,5,16,0,32,16,6,12,Low
P00074177,32,26,0,24,35,4,20,Low
P00074178,24,32,0,32,32,3,20,Low
P00074179,5,11,0,26,9,7,9,Low
P00074180,7,34,0,8,8,4,10,Low
P00074181,6,17,0,7,9,3,7,Low
P00074182,22,17,0,9,10,1,9,Low
P00074183,30,18,0,25,80,6,26,Low
P00074184,34,27,70,13,65,7,36,Medium
P00074185,20,25,0,5,7,1,9,Low
P00074186,34,11,0,12,10,24,15,Low
P00074187,30,9,0,19,34,7,16,Low
P00074188,16,36,0,19,14,5,15,Low
P00074189,26,29,0,32,8,24,19,Low
P00074190,10,29,0,24,29,2,15,Low
P00074191,5,9,0,34,5,1,9,Low
P00074192,17,7,0,20,34,6,14,Low
P00074193,32,32,30,16,13,0,20,Low
P00074194,20,55,0,14,29,3,20,Low
P00074195,7,12,0,35,79,2,22,Low
P00074196,81,30,0,34,16,43,34,Low
P00074197,9,27,0,28,16,3,13,Low
P00074198,19,32,0,12,68,6,22,Low
P00074199,17,27,0,17,30,2,15,Low
P00074200,16,24,0,30,52,6,21,Low
P00074201,28,55,0,25,19,6,22,Low
P00074202,25,24,30,16,14,3,18,Low
P00074203,12,23,0,29,24,4,15,Low
P00074204,35,7,0,23,48,3,19,Low
P00074205,8,19,0,6,29,4,11,Low
P00074206,26,14,0,30,17,1,14,Low
P00074207,7,10,0,6,24,6,8,Low
P00074208,31,87,0,31,31,4,30,Low
P00074209,10,9,0,11,20,2,8,Low
P00074210,8,5,30,10,25,0,13,Low
P00074211,29,27,0,11,10,0,12,Low
P00074212,8,14,0,26,6,2,9,Low
P00074213,33,26,0,22,70,7,26,Low
P00074214,14,6,0,33,10,3,11,Low
P00074215,40,22,70,12,18,56,36,Medium
P00074216,5,31,0,18,13,4,11,Low
P00074217,15,75,0,5,34,1,21,Low
P00074218,14,10,0,23,26,5,13,Low
P00074219,26,10,0,23,31,3,15,Low
P00074220,18,30,0,5,7,2,10,Low
P00074221,31,19,0,21,33,34,23,Low
P00074222,5,20,70,14,6,1,19,Low
P00074223,18,63,0,27,16,28,25,Low
P00074224,10,5,0,8,31,7,10,Low
P00074225,29,32,0,23,21,5,18,Low
P00074226,34,9,0,6,8,1,9,Low
P00074227,9,31,0,6,32,0,13,Low
P00074228,16,23,0,15,65,5,20,Low
P00074229,13,17,0,29,11,1,11,Low
P00074230,27,34,0,23,18,2,17,Low
P00074231,22,21,0,25,55,6,21,Low
P00074232,11,32,0,18,43,6,18,Low
P00074233,10,22,0,27,32,1,15,Low
P00074234,6,15,0,32,29,0,13,Low
P00074235,19,24,0,35,5,3,14,Low
P00074236,17,35,0,8,22,3,14,Low
P00074237,23,29,0,9,12,1,12,Low
P00074238,20,8,70,13,9,2,20,Low
P00074239,31,69,0,17,18,7,23,Low
P00074240,32,8,0,21,63,6,21,Low
P00074241,26,26,0,13,20,6,15,Low
P00074242,32,26,0,29,11,5,17,Low
P00074243,35,16,0,23,12,32,19,Low
P00074244,30,30,0,20,33,5,19,Low
P00074245,21,20,0,15,14,0,11,Low
P00074246,21,26,0,31,85,2,27,Low
P00074247,35,12,0,27,71,35,30,Low
P00074248,32,25,70,32,11,3,28,Low
P00074249,9,11,0,34,35,7,16,Low
P00074250,17,20,0,33,22,3,15,Low
P00074251,23,19,70,15,14,2,23,Low
P00074252,17,35,0,28,15,0,15,Low
P00074253,15,14,0,24,22,3,13,Low
P00074254,31,67,0,29,20,2,24,Low
P00074255,5,70,0,8,7,4,15,Low
P00074256,75,24,0,30,12,48,31,Low
P00074257,71,16,0,31,10,47,29,Low
P00074258,13,21,0,28,10,3,12,Low
P00074259,9,22,0,32,47,1,18,Low
P00074260,19,26,0,19,20,2,14,Low
P00074261,26,33,0,23,20,24,21,Low
P00074262,11,25,0,30,33,4,17,Low
P00074263,27,29,0,24,9,4,15,Low
P00074264,33,10,0,9,5,7,10,Low
P00074265,19,25,0,14,34,0,15,Low
P00074266,18,50,70,11,20,1,28,Low
P00074267,14,31,0,27,17,0,14,Low
P00074268,30,33,0,32,28,6,21,Low
P00074269,16,31,0,29,30,3,18,Low
P00074270,20,52,0,16,10,2,16,Low
P00074271,32,11,0,22,20,2,14,Low
P00074272,27,34,30,23,14,5,22,Low
P00074273,12,7,0,17,27,6,11,Low
P00074274,18,9,0,9,21,3,10,Low
P00074275,11,20,30,29,35,1,21,Low
P00074276,29,25,0,9,21,5,14,Low
P00074277,23,31,0,21,21,31,21,Low
P00074278,71,9,0,28,31,46,30,Low
P00074279,8,23,0,26,27,0,14,Low
P00074280,24,20,0,21,26,0,15,Low
P00074281,9,26,0,9,34,1,13,Low
P00074282,16,62,70,32,19,7,34,Low
P00074283,7,24,0,10,25,39,17,Low
P00074284,25,28,0,35,33,1,20,Low
P00074285,20,14,0,33,31,2,16,Low
P00074286,5,12,0,9,12,4,7,Low
P00074287,24,8,0,33,5,1,11,Low
P00074288,64,8,0,28,55,50,34,Low
P00074289,25,25,0,34,29,29,23,Low
P00074290,30,22,0,25,13,32,20,Low
P00074291,5,50,0,5,22,3,14,Low
P00074292,35,26,0,16,32,1,18,Low
P00074293,18,30,0,16,27,7,16,Low
P00074294,20,67,0,12,21,3,20,Low
P00074295,6,26,0,15,77,6,21,Low
P00074296,26,23,0,5,8,2,10,Low
P00074297,29,64,0,33,14,1,23,Low
P00074298,67,23,70,24,32,49,44,Medium
P00074299,15,22,0,23,19,40,19,Low
P00074300,13,22,0,20,21,1,12,Low
P00074301,11,55,0,26,9,5,17,Low
P00074302,24,35,0,10,78,0,24,Low
P00074303,12,14,0,26,34,2,14,Low
P00074304,23,6,0,22,21,6,13,Low
P00074305,28,16,0,35,16,6,16,Low
P00074306,19,16,0,35,20,2,15,Low
P00074307,14,28,0,24,91,1,26,Low
P00074308,16,28,30,34,23,1,22,Low
P00074309,76,14,0,17,22,51,30,Low
P00074310,61,30,0,20,19,56,31,Low
P00074311,35,48,70,19,6,5,30,Low
P00074312,30,20,0,20,28,4,17,Low
P00074313,6,26,0,16,14,1,10,Low
P00074314,25,8,0,20,27,38,19,Low
P00074315,21,18,0,26,26,7,16,Low
P00074316,12,31,0,9,6,0,9,Low
P00074317,35,14,0,27,24,1,16,Low
P00074318,10,29,0,15,8,27,14,Low
P00074319,24,34,0,11,31,2,17,Low
P00074320,8,16,0,5,24,3,9,Low
P00074321,35,28,0,10,19,4,16,Low
P00074322,11,27,0,16,27,1,13,Low
P00074323,26,21,0,26,23,1,16,Low
P00074324,24,6,0,9,24,2,10,Low
P00074325,6,24,0,26,5,2,10,Low
P00074326,34,19,0,19,9,3,14,Low
P00074327,22,9,0,22,15,0,11,Low
P00074328,13,32,0,26,20,2,15,Low
P00074329,17,14,0,30,23,6,15,Low
P00074330,12,70,0,18,6,6,18,Low
P00074331,27,27,0,18,27,1,16,Low
P00074332,31,9,70,18,19,35,30,Low
P00074333,5,32,0,12,34,5,14,Low
P00074334,29,27,0,24,10,3,15,Low
P00074335,34,16,0,24,21,31,21,Low
P00074336,35,12,70,26,25,4,28,Low
P00074337,32,33,0,10,16,23,19,Low
P00074338,15,7,0,23,24,6,12,Low
P00074339,25,35,0,10,5,40,19,Low
P00074340,24,58,0,31,68,7,31,Low
P00074341,16,22,0,16,28,0,13,Low
P00074342,16,22,0,5,29,3,12,Low
P00074343,27,35,0,19,28,0,18,Low
P00074344,6,25,0,5,20,1,9,Low
P00074345,31,16,0,30,30,0,17,Low
P00074346,8,13,0,5,25,0,8,Low
P00074347,9,11,0,30,16,2,11,Low
P00074348,6,35,0,25,32,5,17,Low
P00074349,17,30,0,32,25,4,18,Low
P00074350,24,26,0,23,17,2,15,Low
P00074351,10,8,0,30,29,3,13,Low
P00074352,33,30,70,14,35,5,31,Low
P00074353,43,6,0,19,18,42,21,Low
P00074354,15,13,0,33,21,3,14,Low
P00074355,10,7,0,28,23,25,15,Low
P00074356,5,22,0,9,33,0,11,Low
P00074357,30,14,0,26,22,1,15,Low
P00074358,48,20,0,34,30,56,31,Low
P00074359,8,22,0,30,15,4,13,Low
P00074360,25,20,0,20,32,30,21,Low
P00074361,17,19,0,27,17,2,13,Low
P00074362,32,32,0,35,37,3,23,Low
P00074363,27,26,0,10,20,0,13,Low
P00074364,7,24,0,13,9,0,8,Low
P00074365,17,5,0,21,28,1,12,Low
P00074366,23,8,0,6,74,2,18,Low
P00074367,7,21,0,35,21,1,14,Low
P00074368,10,21,0,34,10,3,13,Low
P00074369,5,5,0,35,28,3,12,Low
P00074370,51,22,70,15,14,47,36,Medium
P00074371,16,61,70,30,20,5,33,Low
P00074372,29,30,0,6,20,6,15,Low
P00074373,12,47,0,12,19,4,15,Low
P00074374,14,34,0,28,26,7,18,Low
P00074375,48,20,0,31,27,49,29,Low
P00074376,25,19,0,13,11,0,11,Low
P00074377,20,7,30,14,30,0,16,Low
P00074378,11,33,0,13,20,0,12,Low
P00074379,32,18,0,26,21,1,16,Low
P00074380,28,23,0,14,32,1,16,Low
P00074381,31,28,0,24,12,0,15,Low
P00074382,29,19,0,21,20,7,16,Low
P00074383,34,16,0,34,26,2,18,Low
P00074384,29,66,0,18,24,0,22,Low
P00074385,8,9,0,31,28,1,12,Low
P00074386,20,28,0,5,32,0,14,Low
P00074387,29,15,0,16,35,0,15,Low
P00074388,18,5,0,6,8,0,6,Low
P00074389,19,35,0,6,24,0,14,Low
P00074390,18,72,0,13,81,3,31,Low
P00074391,14,23,0,21,32,1,15,Low
P00074392,65,90,0,28,6,47,39,Medium
P00074393,17,17,0,29,32,2,16,Low
P00074394,12,34,0,13,29,2,15,Low
P00074395,24,76,0,25,34,1,26,Low
P00074396,21,25,0,9,22,0,12,Low
P00074397,20,60,0,16,12,2,18,Low
P00074398,23,70,0,27,22,0,23,Low
P00074399,14,21,0,9,9,4,9,Low
P00074400,33,33,0,7,9,1,13,Low
P00074401,8,21,0,30,28,0,14,Low
P00074402,69,21,30,25,6,47,33,Low
P00074403,6,23,0,34,20,3,14,Low
P00074404,19,14,0,29,32,23,19,Low
P00074405,29,29,0,22,7,23,18,Low
P00074406,35,25,0,34,17,1,18,Low
P00074407,29,10,0,24,7,3,12,Low
P00074408,57,25,0,14,19,42,26,Low
P00074409,7,19,0,13,34,1,12,Low
P00074410,24,10,0,32,9,5,13,Low
P00074411,56,33,0,23,6,49,27,Low
P00074412,28,9,0,22,35,1,15,Low
P00074413,15,17,0,7,7,0,7,Low
P00074414,60,18,0,18,24,41,26,Low
P00074415,6,17,0,28,9,4,10,Low
P00074416,83,10,30,15,5,58,33,Low
P00074417,20,21,0,34,35,4,19,Low
P00074418,21,30,0,23,11,4,14,Low
P00074419,19,32,0,8,12,2,12,Low
P00074420,26,10,0,16,24,5,13,Low
P00074421,34,53,0,10,13,6,19,Low
P00074422,6,69,0,20,60,1,26,Low
P00074423,23,26,0,26,32,4,18,Low
P00074424,22,57,0,7,5,6,16,Low
P00074425,7,10,0,17,18,3,9,Low
P00074426,31,18,0,29,18,6,17,Low
P00074427,19,20,0,30,24,1,15,Low
P00074428,26,84,0,33,21,2,27,Low
P00074429,35,18,0,10,28,3,15,Low
P00074430,27,64,0,12,33,36,28,Low
P00074431,19,24,0,32,10,1,14,Low
P00074432,8,21,0,7,48,19,17,Low
P00074433,19,6,0,35,14,4,13,Low
P00074434,5,14,0,10,94,21,24,Low
P00074435,34,28,0,26,29,6,20,Low
P00074436,30,8,0,34,21,7,16,Low
P00074437,13,78,0,26,34,6,26,Low
P00074438,33,23,0,14,14,0,14,Low
P00074439,8,12,70,29,35,5,26,Low
P00074440,6,81,0,19,36,5,24,Low
P00074441,5,32,0,7,6,2,8,Low
P00074442,26,29,0,11,18,5,14,Low
P00074443,21,17,0,30,32,1,16,Low
P00074444,22,20,0,27,78,4,25,Low
P00074445,65,25,0,7,19,52,28,Low
P00074446,26,12,0,27,17,5,14,Low
P00074447,5,23,0,14,83,1,21,Low
P00074448,7,80,0,29,27,3,24,Low
P00074449,25,69,0,30,55,5,30,Low
P00074450,24,16,0,31,35,0,17,Low
P00074451,9,31,0,8,35,1,14,Low
P00074452,21,28,0,27,7,4,14,Low
P00074453,27,26,0,16,21,3,15,Low
P00074454,22,5,0,32,14,29,17,Low
P00074455,10,11,0,33,35,4,15,Low
P00074456,30,18,70,13,35,0,27,Low
P00074457,22,16,0,33,30,2,17,Low
P00074458,33,13,0,29,22,2,16,Low
P00074459,25,31,0,7,19,4,14,Low
P00074460,35,16,0,13,5,6,12,Low
P00074461,25,66,0,24,22,1,23,Low
P00074462,22,24,0,33,31,6,19,Low
P00074463,8,79,0,11,28,3,21,Low
P00074464,6,20,0,19,35,5,14,Low
P00074465,11,11,70,31,8,3,22,Low
P00074466,5,91,0,10,7,0,18,Low
P00074467,28,22,0,14,85,4,25,Low
P00074468,14,25,70,19,7,6,23,Low
P00074469,10,63,0,11,32,2,19,Low
P00074470,35,32,0,22,32,28,24,Low
P00074471,32,18,0,19,33,4,17,Low
P00074472,30,9,0,15,58,1,18,Low
P00074473,34,9,0,6,15,0,10,Low
P00074474,10,30,0,17,18,7,13,Low
P00074475,34,5,30,21,6,47,23,Low
P00074476,11,23,0,18,28,0,13,Low
P00074477,27,12,0,9,51,6,17,Low
P00074478,23,82,0,10,29,2,24,Low
P00074479,17,7,0,12,34,2,12,Low
P00074480,26,19,0,7,19,1,12,Low
P00074481,13,18,0,26,18,3,13,Low
P00074482,22,71,0,22,25,5,24,Low
P00074483,20,10,0,34,65,5,22,Low
P00074484,30,30,0,29,22,0,18,Low
P00074485,6,16,0,24,84,5,22,Low
P00074486,22,14,0,9,18,6,11,Low
P00074487,24,13,0,8,31,4,13,Low
P00074488,34,21,0,10,5,2,12,Low
P00074489,10,18,0,6,32,2,11,Low
P00074490,30,13,0,25,26,5,16,Low
P00074491,23,22,0,31,13,29,19,Low
P00074492,30,22,0,33,8,0,15,Low
P00074493,30,22,0,20,78,6,26,Low
P00074494,25,29,0,21,24,31,21,Low
P00074495,16,13,0,7,15,7,9,Low
P00074496,35,33,0,35,5,5,18,Low
P00074497,28,27,0,33,22,7,19,Low
P00074498,19,15,0,22,72,2,21,Low
P00074499,21,19,0,6,12,0,9,Low
P00074500,66,80,0,31,11,54,40,Medium
P00074501,33,20,0,8,23,7,15,Low
P00074502,12,15,0,10,23,1,10,Low
P00074503,28,24,0,14,7,3,12,Low
P00074504,23,39,70,14,12,3,26,Low
P00074505,27,72,0,22,34,6,26,Low
P00074506,14,9,0,31,5,4,10,Low
P00074507,21,23,0,21,31,4,16,Low
P00074508,12,21,0,30,20,2,14,Low
P00074509,12,31,0,24,15,6,14,Low
P00074510,21,27,0,11,14,5,13,Low
P00074511,19,9,70,23,18,4,23,Low
P00074512,32,9,0,17,17,1,12,Low
P00074513,19,12,0,22,21,7,13,Low
P00074514,23,86,0,23,15,1,24,Low
P00074515,51,28,0,25,23,51,29,Low
P00074516,11,71,0,33,18,4,22,Low
P00074517,17,30,0,20,18,2,14,Low
P00074518,8,8,0,33,35,0,14,Low
P00074519,6,49,0,27,21,6,18,Low
P00074520,28,25,0,6,32,6,16,Low
P00074521,13,33,0,30,66,31,28,Low
P00074522,14,21,0,23,17,0,12,Low
P00074523,28,21,0,22,5,2,13,Low
P00074524,59,13,0,9,15,46,23,Low
P00074525,29,23,0,19,21,0,15,Low
P00074526,9,27,0,13,14,2,10,Low
P00074527,34,11,0,28,71,3,24,Low
P00074528,20,16,0,21,26,6,14,Low
