Payment_ID,Project_ID,Vendor_ID,Invoice_ID,Payment_Date,Payment_Amount,Payment_Type
PAY000162496,P00081214,V008433,INV000162496,2025-04-26,4080000,First Installment
PAY000162497,P00081215,V042096,INV000162497,2025-09-25,1430391,First Installment
PAY000162498,P00081215,V042096,INV000162498,2025-04-28,2249609,Final Installment
PAY000162499,P00081216,V002850,INV000162499,2025-10-11,2798863,First Installment
PAY000162500,P00081216,V002850,INV000162500,2025-10-04,1911137,Final Installment
PAY000162501,P00081217,V036506,INV000162501,2025-08-25,3312998,First Installment
PAY000162502,P00081217,V036506,INV000162502,2025-09-13,2697002,Final Installment
PAY000162503,P00081218,V024375,INV000162503,2025-11-16,2211923,First Installment
PAY000162504,P00081218,V024375,INV000162504,2025-11-27,2460675,Intermediate Installment
PAY000162505,P00081218,V024375,INV000162505,2025-10-06,2387402,Final Installment
PAY000162506,P00081219,V033343,INV000162506,2025-08-12,3637679,First Installment
PAY000162507,P00081219,V033343,INV000162507,2025-03-11,1498874,Intermediate Installment
PAY000162508,P00081219,V033343,INV000162508,2025-06-06,1933447,Final Installment
PAY000162509,P00081220,V011885,INV000162509,2025-01-18,4117895,First Installment
PAY000162510,P00081220,V011885,INV000162510,2025-01-17,1423725,Intermediate Installment
PAY000162511,P00081220,V011885,INV000162511,2025-05-15,1448380,Final Installment
PAY000162512,P00081221,V033094,INV000162512,2025-08-10,9730000,First Installment
PAY000162513,P00081222,V024366,INV000162513,2025-05-24,2970912,First Installment
PAY000162514,P00081222,V024366,INV000162514,2025-06-19,3499088,Final Installment
PAY000162515,P00081223,V041509,INV000162515,2025-08-12,1909093,First Installment
PAY000162516,P00081223,V041509,INV000162516,2025-05-08,1860907,Final Installment
PAY000162517,P00081224,V017175,INV000162517,2025-07-09,2150828,First Installment
PAY000162518,P00081224,V017175,INV000162518,2025-08-17,1719172,Final Installment
PAY000162519,P00081225,V040940,INV000162519,2025-08-05,2151758,First Installment
PAY000162520,P00081225,V040940,INV000162520,2025-07-09,2378242,Final Installment
PAY000162521,P00081226,V025453,INV000162521,2025-05-03,2780755,First Installment
PAY000162522,P00081226,V025453,INV000162522,2025-05-09,5499245,Final Installment
PAY000162523,P00081227,V014096,INV000162523,2026-01-16,4564280,First Installment
PAY000162524,P00081227,V014096,INV000162524,2025-12-27,5165720,Final Installment
PAY000162525,P00081228,V043296,INV000162525,2025-11-12,3820000,First Installment
PAY000162526,P00081229,V024071,INV000162526,2025-10-19,8050000,First Installment
PAY000162527,P00081230,V024145,INV000162527,2025-05-21,593964,First Installment
PAY000162528,P00081230,V024145,INV000162528,2025-06-20,243948,Intermediate Installment
PAY000162529,P00081230,V024145,INV000162529,2025-08-05,512088,Final Installment
PAY000162530,P00081231,V027269,INV000162530,2025-07-31,1217921,First Installment
PAY000162531,P00081231,V027269,INV000162531,2025-06-05,1052079,Final Installment
PAY000162532,P00081232,V028351,INV000162532,2026-02-10,8750000,First Installment
PAY000162533,P00081233,V037516,INV000162533,2025-07-20,7600000,First Installment
PAY000162534,P00081234,V000584,INV000162534,2025-08-23,1187596,First Installment
PAY000162535,P00081234,V000584,INV000162535,2025-09-09,2312404,Final Installment
PAY000162536,P00081235,V048428,INV000162536,2025-11-28,790000,First Installment
PAY000162537,P00081236,V032534,INV000162537,2025-03-16,2569318,First Installment
PAY000162538,P00081236,V032534,INV000162538,2025-02-27,713819,Intermediate Installment
PAY000162539,P00081236,V032534,INV000162539,2025-07-18,1436863,Final Installment
PAY000162540,P00081237,V025096,INV000162540,2025-07-16,8750000,First Installment
PAY000162541,P00081238,V011320,INV000162541,2025-10-09,1200182,First Installment
PAY000162542,P00081238,V011320,INV000162542,2026-01-15,1859818,Final Installment
PAY000162543,P00081239,V045684,INV000162543,2025-10-07,9200000,First Installment
PAY000162544,P00081240,V029385,INV000162544,2025-07-17,3559841,First Installment
PAY000162545,P00081240,V029385,INV000162545,2025-08-16,2117246,Intermediate Installment
PAY000162546,P00081240,V029385,INV000162546,2025-10-23,1512913,Final Installment
PAY000162547,P00081241,V030255,INV000162547,2025-12-09,303298,First Installment
PAY000162548,P00081241,V030255,INV000162548,2025-10-07,89441,Intermediate Installment
PAY000162549,P00081241,V030255,INV000162549,2025-12-11,207261,Final Installment
PAY000162550,P00081242,V001045,INV000162550,2025-10-24,1613977,First Installment
PAY000162551,P00081242,V001045,INV000162551,2025-12-15,1896023,Final Installment
PAY000162552,P00081243,V022561,INV000162552,2025-07-13,2662112,First Installment
PAY000162553,P00081243,V022561,INV000162553,2025-04-17,1511932,Intermediate Installment
PAY000162554,P00081243,V022561,INV000162554,2025-07-23,2305956,Final Installment
PAY000162555,P00081244,V032048,INV000162555,2025-06-07,1243396,First Installment
PAY000162556,P00081244,V032048,INV000162556,2025-10-04,2016604,Final Installment
PAY000162557,P00081245,V049226,INV000162557,2025-11-30,659939,First Installment
PAY000162558,P00081245,V049226,INV000162558,2025-09-26,1310061,Final Installment
PAY000162559,P00081246,V019193,INV000162559,2025-06-28,1059214,First Installment
PAY000162560,P00081246,V019193,INV000162560,2025-06-26,820843,Intermediate Installment
PAY000162561,P00081246,V019193,INV000162561,2025-07-10,1009943,Final Installment
PAY000162562,P00081247,V008118,INV000162562,2025-07-27,1456271,First Installment
PAY000162563,P00081247,V008118,INV000162563,2025-03-09,928736,Intermediate Installment
PAY000162564,P00081247,V008118,INV000162564,2025-03-03,994993,Final Installment
PAY000162565,P00081248,V021198,INV000162565,2025-09-18,9490000,First Installment
PAY000162566,P00081249,V014184,INV000162566,2025-07-04,2226170,First Installment
PAY000162567,P00081249,V014184,INV000162567,2025-08-14,3043830,Final Installment
PAY000162568,P00081250,V039841,INV000162568,2025-10-03,2116636,First Installment
PAY000162569,P00081250,V039841,INV000162569,2025-09-10,1473364,Final Installment
PAY000162570,P00081251,V032999,INV000162570,2025-08-25,3459811,First Installment
PAY000162571,P00081251,V032999,INV000162571,2025-10-08,5110189,Final Installment
PAY000162572,P00081252,V042256,INV000162572,2025-08-17,1184898,First Installment
PAY000162573,P00081252,V042256,INV000162573,2025-07-01,659856,Intermediate Installment
PAY000162574,P00081252,V042256,INV000162574,2025-08-10,1495246,Final Installment
PAY000162575,P00081253,V040754,INV000162575,2025-05-24,560575,First Installment
PAY000162576,P00081253,V040754,INV000162576,2025-05-12,465809,Intermediate Installment
PAY000162577,P00081253,V040754,INV000162577,2025-07-13,493616,Final Installment
PAY000162578,P00081254,V030019,INV000162578,2025-06-09,2080000,First Installment
PAY000162579,P00081255,V048886,INV000162579,2025-05-02,3120722,First Installment
PAY000162580,P00081255,V048886,INV000162580,2025-06-24,2469278,Final Installment
PAY000162581,P00081256,V017965,INV000162581,2025-05-16,2520000,First Installment
PAY000162582,P00081257,V035107,INV000162582,2025-02-28,6550000,First Installment
PAY000162583,P00081258,V028897,INV000162583,2025-07-26,4627865,First Installment
PAY000162584,P00081258,V028897,INV000162584,2025-07-04,2355350,Intermediate Installment
PAY000162585,P00081258,V028897,INV000162585,2025-08-15,2136785,Final Installment
PAY000162586,P00081259,V013944,INV000162586,2025-04-07,3913311,First Installment
PAY000162587,P00081259,V013944,INV000162587,2025-06-18,1573431,Intermediate Installment
PAY000162588,P00081259,V013944,INV000162588,2025-05-18,1163258,Final Installment
PAY000162589,P00081260,V005405,INV000162589,2025-10-22,332465,First Installment
PAY000162590,P00081260,V005405,INV000162590,2025-07-09,407535,Final Installment
PAY000162591,P00081261,V045563,INV000162591,2026-01-02,918593,First Installment
PAY000162592,P00081261,V045563,INV000162592,2025-12-20,1401407,Final Installment
PAY000162593,P00081262,V004348,INV000162593,2025-09-18,2773330,First Installment
PAY000162594,P00081262,V004348,INV000162594,2026-01-09,4386670,Final Installment
PAY000162595,P00081263,V012431,INV000162595,2025-06-15,2682838,First Installment
PAY000162596,P00081263,V012431,INV000162596,2025-09-30,3547162,Final Installment
PAY000162597,P00081264,V029955,INV000162597,2025-03-13,1183382,First Installment
PAY000162598,P00081264,V029955,INV000162598,2025-05-03,1926618,Final Installment
PAY000162599,P00081265,V008797,INV000162599,2025-08-07,5838500,First Installment
PAY000162600,P00081265,V008797,INV000162600,2025-09-05,4101500,Final Installment
PAY000162601,P00081266,V010053,INV000162601,2025-07-11,2762970,First Installment
PAY000162602,P00081266,V010053,INV000162602,2025-09-04,3237030,Final Installment
PAY000162603,P00081267,V038909,INV000162603,2025-11-24,3301655,First Installment
PAY000162604,P00081267,V038909,INV000162604,2025-11-03,1733643,Intermediate Installment
PAY000162605,P00081267,V038909,INV000162605,2026-01-09,3374702,Final Installment
PAY000162606,P00081268,V021613,INV000162606,2025-06-19,744122,First Installment
PAY000162607,P00081268,V021613,INV000162607,2025-05-07,605878,Final Installment
PAY000162608,P00081269,V005666,INV000162608,2026-02-08,3651048,First Installment
PAY000162609,P00081269,V005666,INV000162609,2025-11-03,4318952,Final Installment
PAY000162610,P00081270,V009066,INV000162610,2025-09-18,1384225,First Installment
PAY000162611,P00081270,V009066,INV000162611,2025-06-23,419461,Intermediate Installment
PAY000162612,P00081270,V009066,INV000162612,2025-09-18,716314,Final Installment
PAY000162613,P00081271,V043092,INV000162613,2025-08-24,870000,First Installment
PAY000162614,P00081272,V011463,INV000162614,2025-10-15,1091744,First Installment
PAY000162615,P00081272,V011463,INV000162615,2025-10-28,340911,Intermediate Installment
PAY000162616,P00081272,V011463,INV000162616,2025-06-12,437345,Final Installment
PAY000162617,P00081273,V010827,INV000162617,2025-04-05,3888919,First Installment
PAY000162618,P00081273,V010827,INV000162618,2025-07-23,5741081,Final Installment
PAY000162619,P00081274,V015074,INV000162619,2025-06-24,4570000,First Installment
PAY000162620,P00081275,V044435,INV000162620,2025-11-26,439577,First Installment
PAY000162621,P00081275,V044435,INV000162621,2025-10-13,430423,Final Installment
PAY000162622,P00081276,V017813,INV000162622,2025-09-01,9010000,First Installment
PAY000162623,P00081277,V006710,INV000162623,2025-06-10,3264912,First Installment
PAY000162624,P00081277,V006710,INV000162624,2025-06-20,2825088,Final Installment
PAY000162625,P00081278,V045093,INV000162625,2025-03-19,1923189,First Installment
PAY000162626,P00081278,V045093,INV000162626,2025-08-06,3456811,Final Installment
PAY000162627,P00081279,V029238,INV000162627,2025-06-12,2360650,First Installment
PAY000162628,P00081279,V029238,INV000162628,2025-10-06,4789350,Final Installment
PAY000162629,P00081280,V017686,INV000162629,2025-07-07,2827808,First Installment
PAY000162630,P00081280,V017686,INV000162630,2025-05-11,2772681,Intermediate Installment
PAY000162631,P00081280,V017686,INV000162631,2025-07-19,2219511,Final Installment
PAY000162632,P00081281,V010760,INV000162632,2025-05-16,3286067,First Installment
PAY000162633,P00081281,V010760,INV000162633,2025-02-16,5673933,Final Installment
PAY000162634,P00081282,V017419,INV000162634,2026-02-11,1146413,First Installment
PAY000162635,P00081282,V017419,INV000162635,2025-12-07,1433587,Final Installment
PAY000162636,P00081283,V048713,INV000162636,2025-09-13,5250000,First Installment
PAY000162637,P00081284,V033606,INV000162637,2025-07-25,3520492,First Installment
PAY000162638,P00081284,V033606,INV000162638,2025-08-03,3749508,Final Installment
PAY000162639,P00081285,V040556,INV000162639,2025-09-28,344338,First Installment
PAY000162640,P00081285,V040556,INV000162640,2025-10-04,445662,Final Installment
PAY000162641,P00081286,V021230,INV000162641,2025-09-30,2810000,First Installment
PAY000162642,P00081287,V047349,INV000162642,2025-11-05,1166660,First Installment
PAY000162643,P00081287,V047349,INV000162643,2025-09-09,2553340,Final Installment
PAY000162644,P00081288,V034555,INV000162644,2025-07-01,6480000,First Installment
PAY000162645,P00081289,V000847,INV000162645,2025-07-02,964197,First Installment
PAY000162646,P00081289,V000847,INV000162646,2025-06-10,1595803,Final Installment
PAY000162647,P00081290,V036098,INV000162647,2025-08-11,1570000,First Installment
PAY000162648,P00081291,V040957,INV000162648,2025-08-07,661761,First Installment
PAY000162649,P00081291,V040957,INV000162649,2025-11-02,498239,Final Installment
PAY000162650,P00081292,V018597,INV000162650,2025-06-06,1716274,First Installment
PAY000162651,P00081292,V018597,INV000162651,2025-05-16,702510,Intermediate Installment
PAY000162652,P00081292,V018597,INV000162652,2025-05-10,1091216,Final Installment
PAY000162653,P00081293,V026118,INV000162653,2025-05-15,1192440,First Installment
PAY000162654,P00081293,V026118,INV000162654,2025-03-17,2377560,Final Installment
PAY000162655,P00081294,V019161,INV000162655,2025-05-27,3095211,First Installment
PAY000162656,P00081294,V019161,INV000162656,2025-05-07,3346084,Intermediate Installment
PAY000162657,P00081294,V019161,INV000162657,2025-04-26,2478705,Final Installment
PAY000162658,P00081295,V019212,INV000162658,2025-09-09,1847131,First Installment
PAY000162659,P00081295,V019212,INV000162659,2025-08-20,1782869,Final Installment
PAY000162660,P00081296,V048694,INV000162660,2025-08-09,1770000,First Installment
PAY000162661,P00081297,V009006,INV000162661,2025-11-25,1481351,First Installment
PAY000162662,P00081297,V009006,INV000162662,2025-10-05,746862,Intermediate Installment
PAY000162663,P00081297,V009006,INV000162663,2025-12-25,1661787,Final Installment
PAY000162664,P00081298,V031378,INV000162664,2025-11-03,3518079,First Installment
PAY000162665,P00081298,V031378,INV000162665,2025-08-12,3331921,Final Installment
PAY000162666,P00081299,V043942,INV000162666,2025-09-08,4718794,First Installment
PAY000162667,P00081299,V043942,INV000162667,2025-09-14,1906339,Intermediate Installment
PAY000162668,P00081299,V043942,INV000162668,2025-10-18,1854867,Final Installment
PAY000162669,P00081300,V045627,INV000162669,2025-11-22,1150014,First Installment
PAY000162670,P00081300,V045627,INV000162670,2025-08-27,2079986,Final Installment
PAY000162671,P00081301,V027271,INV000162671,2025-10-11,1548487,First Installment
PAY000162672,P00081301,V027271,INV000162672,2026-01-13,2051513,Final Installment
PAY000162673,P00081302,V039913,INV000162673,2025-11-22,1802312,First Installment
PAY000162674,P00081302,V039913,INV000162674,2025-09-12,3357688,Final Installment
PAY000162675,P00081303,V000211,INV000162675,2025-07-10,1861140,First Installment
PAY000162676,P00081303,V000211,INV000162676,2025-08-29,1369196,Intermediate Installment
PAY000162677,P00081303,V000211,INV000162677,2025-09-21,1969664,Final Installment
PAY000162678,P00081304,V022616,INV000162678,2025-05-26,767569,First Installment
PAY000162679,P00081304,V022616,INV000162679,2025-07-04,771423,Intermediate Installment
PAY000162680,P00081304,V022616,INV000162680,2025-05-06,661008,Final Installment
PAY000162681,P00081305,V003166,INV000162681,2025-07-20,8050000,First Installment
PAY000162682,P00081306,V002799,INV000162682,2025-10-01,2090109,First Installment
PAY000162683,P00081306,V002799,INV000162683,2025-08-13,762287,Intermediate Installment
PAY000162684,P00081306,V002799,INV000162684,2025-10-26,787604,Final Installment
PAY000162685,P00081307,V028303,INV000162685,2025-11-22,5232913,First Installment
PAY000162686,P00081307,V028303,INV000162686,2025-11-17,4367087,Final Installment
PAY000162687,P00081308,V042109,INV000162687,2025-05-01,639788,First Installment
