Source_ID,Source_Type,Relationship,Target_ID,Target_Type
P00091970,Project,Assigned_To,V022238,Vendor
P00091971,Project,Assigned_To,V029247,Vendor
P00091972,Project,Assigned_To,V042624,Vendor
P00091973,Project,Assigned_To,V003557,Vendor
P00091974,Project,Assigned_To,V017257,Vendor
P00091975,Project,Assigned_To,V011429,Vendor
P00091976,Project,Assigned_To,V015409,Vendor
P00091977,Project,Assigned_To,V029829,Vendor
P00091978,Project,Assigned_To,V016709,Vendor
P00091979,Project,Assigned_To,V020797,Vendor
P00091980,Project,Assigned_To,V012192,Vendor
P00091981,Project,Assigned_To,V033170,Vendor
P00091982,Project,Assigned_To,V025913,Vendor
P00091983,Project,Assigned_To,V017887,Vendor
P00091984,Project,Assigned_To,V003522,Vendor
P00091985,Project,Assigned_To,V029787,Vendor
P00091986,Project,Assigned_To,V038940,Vendor
P00091987,Project,Assigned_To,V006988,Vendor
P00091988,Project,Assigned_To,V037250,Vendor
P00091989,Project,Assigned_To,V009492,Vendor
P00091990,Project,Assigned_To,V034033,Vendor
P00091991,Project,Assigned_To,V014146,Vendor
P00091992,Project,Assigned_To,V045194,Vendor
P00091993,Project,Assigned_To,V046861,Vendor
P00091994,Project,Assigned_To,V024144,Vendor
P00091995,Project,Assigned_To,V031722,Vendor
P00091996,Project,Assigned_To,V044848,Vendor
P00091997,Project,Assigned_To,V043996,Vendor
P00091998,Project,Assigned_To,V039901,Vendor
P00091999,Project,Assigned_To,V028048,Vendor
P00092000,Project,Assigned_To,V018440,Vendor
P00092001,Project,Assigned_To,V039085,Vendor
P00092002,Project,Assigned_To,V029845,Vendor
P00092003,Project,Assigned_To,V006263,Vendor
P00092004,Project,Assigned_To,V003644,Vendor
P00092005,Project,Assigned_To,V041547,Vendor
P00092006,Project,Assigned_To,V023170,Vendor
P00092007,Project,Assigned_To,V033108,Vendor
P00092008,Project,Assigned_To,V004135,Vendor
P00092009,Project,Assigned_To,V031215,Vendor
P00092010,Project,Assigned_To,V025692,Vendor
P00092011,Project,Assigned_To,V009767,Vendor
P00092012,Project,Assigned_To,V035408,Vendor
P00092013,Project,Assigned_To,V001933,Vendor
P00092014,Project,Assigned_To,V002973,Vendor
P00092015,Project,Assigned_To,V008814,Vendor
P00092016,Project,Assigned_To,V049072,Vendor
P00092017,Project,Assigned_To,V026150,Vendor
P00092018,Project,Assigned_To,V014436,Vendor
P00092019,Project,Assigned_To,V004034,Vendor
P00092020,Project,Assigned_To,V012472,Vendor
P00092021,Project,Assigned_To,V025572,Vendor
P00092022,Project,Assigned_To,V002126,Vendor
P00092023,Project,Assigned_To,V045212,Vendor
P00092024,Project,Assigned_To,V004493,Vendor
P00092025,Project,Assigned_To,V036850,Vendor
P00092026,Project,Assigned_To,V043088,Vendor
P00092027,Project,Assigned_To,V040364,Vendor
P00092028,Project,Assigned_To,V043953,Vendor
P00092029,Project,Assigned_To,V011758,Vendor
P00092030,Project,Assigned_To,V048532,Vendor
P00092031,Project,Assigned_To,V013586,Vendor
P00092032,Project,Assigned_To,V031496,Vendor
P00092033,Project,Assigned_To,V020119,Vendor
P00092034,Project,Assigned_To,V020854,Vendor
P00092035,Project,Assigned_To,V033583,Vendor
P00092036,Project,Assigned_To,V040243,Vendor
P00092037,Project,Assigned_To,V019817,Vendor
P00092038,Project,Assigned_To,V047716,Vendor
P00092039,Project,Assigned_To,V029827,Vendor
P00092040,Project,Assigned_To,V003154,Vendor
P00092041,Project,Assigned_To,V024947,Vendor
P00092042,Project,Assigned_To,V009368,Vendor
P00092043,Project,Assigned_To,V039773,Vendor
P00092044,Project,Assigned_To,V009718,Vendor
P00092045,Project,Assigned_To,V016204,Vendor
P00092046,Project,Assigned_To,V048233,Vendor
P00092047,Project,Assigned_To,V047649,Vendor
P00092048,Project,Assigned_To,V026125,Vendor
P00092049,Project,Assigned_To,V005518,Vendor
P00092050,Project,Assigned_To,V039586,Vendor
P00092051,Project,Assigned_To,V046618,Vendor
P00092052,Project,Assigned_To,V047287,Vendor
P00092053,Project,Assigned_To,V023990,Vendor
P00092054,Project,Assigned_To,V002824,Vendor
P00092055,Project,Assigned_To,V003686,Vendor
P00092056,Project,Assigned_To,V001671,Vendor
P00092057,Project,Assigned_To,V049716,Vendor
P00092058,Project,Assigned_To,V006494,Vendor
P00092059,Project,Assigned_To,V049470,Vendor
P00092060,Project,Assigned_To,V001003,Vendor
P00092061,Project,Assigned_To,V025785,Vendor
P00092062,Project,Assigned_To,V044522,Vendor
P00092063,Project,Assigned_To,V045216,Vendor
P00092064,Project,Assigned_To,V005430,Vendor
P00092065,Project,Assigned_To,V047090,Vendor
P00092066,Project,Assigned_To,V007878,Vendor
P00092067,Project,Assigned_To,V008107,Vendor
P00092068,Project,Assigned_To,V039786,Vendor
P00092069,Project,Assigned_To,V003948,Vendor
P00092070,Project,Assigned_To,V017446,Vendor
P00092071,Project,Assigned_To,V036626,Vendor
P00092072,Project,Assigned_To,V007647,Vendor
P00092073,Project,Assigned_To,V000581,Vendor
P00092074,Project,Assigned_To,V015676,Vendor
P00092075,Project,Assigned_To,V019142,Vendor
P00092076,Project,Assigned_To,V034346,Vendor
P00092077,Project,Assigned_To,V019108,Vendor
P00092078,Project,Assigned_To,V004942,Vendor
P00092079,Project,Assigned_To,V001098,Vendor
P00092080,Project,Assigned_To,V030384,Vendor
P00092081,Project,Assigned_To,V010856,Vendor
P00092082,Project,Assigned_To,V022940,Vendor
P00092083,Project,Assigned_To,V040883,Vendor
P00092084,Project,Assigned_To,V014376,Vendor
P00092085,Project,Assigned_To,V010250,Vendor
P00092086,Project,Assigned_To,V011647,Vendor
P00092087,Project,Assigned_To,V023957,Vendor
P00092088,Project,Assigned_To,V031107,Vendor
P00092089,Project,Assigned_To,V008332,Vendor
P00092090,Project,Assigned_To,V043461,Vendor
P00092091,Project,Assigned_To,V012571,Vendor
P00092092,Project,Assigned_To,V004874,Vendor
P00092093,Project,Assigned_To,V047090,Vendor
P00092094,Project,Assigned_To,V032550,Vendor
P00092095,Project,Assigned_To,V031309,Vendor
P00092096,Project,Assigned_To,V045786,Vendor
P00092097,Project,Assigned_To,V024240,Vendor
P00092098,Project,Assigned_To,V004251,Vendor
P00092099,Project,Assigned_To,V029248,Vendor
P00092100,Project,Assigned_To,V047593,Vendor
P00092101,Project,Assigned_To,V023471,Vendor
P00092102,Project,Assigned_To,V022792,Vendor
P00092103,Project,Assigned_To,V030935,Vendor
P00092104,Project,Assigned_To,V014696,Vendor
P00092105,Project,Assigned_To,V013888,Vendor
P00092106,Project,Assigned_To,V034934,Vendor
P00092107,Project,Assigned_To,V036309,Vendor
P00092108,Project,Assigned_To,V007992,Vendor
P00092109,Project,Assigned_To,V016514,Vendor
P00092110,Project,Assigned_To,V022105,Vendor
P00092111,Project,Assigned_To,V037928,Vendor
P00092112,Project,Assigned_To,V019212,Vendor
P00092113,Project,Assigned_To,V015020,Vendor
P00092114,Project,Assigned_To,V036560,Vendor
P00092115,Project,Assigned_To,V030732,Vendor
P00092116,Project,Assigned_To,V016524,Vendor
P00092117,Project,Assigned_To,V017479,Vendor
P00092118,Project,Assigned_To,V032073,Vendor
P00092119,Project,Assigned_To,V047312,Vendor
P00092120,Project,Assigned_To,V025873,Vendor
P00092121,Project,Assigned_To,V019375,Vendor
P00092122,Project,Assigned_To,V029526,Vendor
P00092123,Project,Assigned_To,V026341,Vendor
P00092124,Project,Assigned_To,V032450,Vendor
P00092125,Project,Assigned_To,V017959,Vendor
P00092126,Project,Assigned_To,V038995,Vendor
P00092127,Project,Assigned_To,V021614,Vendor
P00092128,Project,Assigned_To,V042662,Vendor
P00092129,Project,Assigned_To,V002435,Vendor
P00092130,Project,Assigned_To,V031356,Vendor
P00092131,Project,Assigned_To,V017961,Vendor
P00092132,Project,Assigned_To,V022856,Vendor
P00092133,Project,Assigned_To,V039078,Vendor
P00092134,Project,Assigned_To,V016368,Vendor
P00092135,Project,Assigned_To,V002812,Vendor
P00092136,Project,Assigned_To,V048989,Vendor
P00092137,Project,Assigned_To,V044509,Vendor
P00092138,Project,Assigned_To,V039602,Vendor
P00092139,Project,Assigned_To,V019704,Vendor
P00092140,Project,Assigned_To,V048863,Vendor
P00092141,Project,Assigned_To,V000496,Vendor
P00092142,Project,Assigned_To,V027967,Vendor
P00092143,Project,Assigned_To,V013027,Vendor
P00092144,Project,Assigned_To,V039007,Vendor
P00092145,Project,Assigned_To,V034789,Vendor
P00092146,Project,Assigned_To,V030588,Vendor
P00092147,Project,Assigned_To,V046493,Vendor
P00092148,Project,Assigned_To,V038011,Vendor
P00092149,Project,Assigned_To,V003686,Vendor
P00092150,Project,Assigned_To,V022162,Vendor
P00092151,Project,Assigned_To,V002652,Vendor
P00092152,Project,Assigned_To,V040947,Vendor
P00092153,Project,Assigned_To,V004058,Vendor
P00092154,Project,Assigned_To,V024365,Vendor
P00092155,Project,Assigned_To,V013670,Vendor
P00092156,Project,Assigned_To,V046261,Vendor
P00092157,Project,Assigned_To,V037414,Vendor
P00092158,Project,Assigned_To,V028366,Vendor
P00092159,Project,Assigned_To,V012774,Vendor
P00092160,Project,Assigned_To,V013804,Vendor
P00092161,Project,Assigned_To,V017269,Vendor
P00092162,Project,Assigned_To,V029918,Vendor
P00092163,Project,Assigned_To,V016054,Vendor
P00092164,Project,Assigned_To,V016398,Vendor
P00092165,Project,Assigned_To,V038026,Vendor
P00092166,Project,Assigned_To,V020001,Vendor
P00092167,Project,Assigned_To,V031096,Vendor
P00092168,Project,Assigned_To,V038841,Vendor
P00092169,Project,Assigned_To,V013738,Vendor
P00092170,Project,Assigned_To,V044865,Vendor
P00092171,Project,Assigned_To,V017683,Vendor
P00092172,Project,Assigned_To,V039792,Vendor
P00092173,Project,Assigned_To,V010024,Vendor
P00092174,Project,Assigned_To,V019845,Vendor
P00092175,Project,Assigned_To,V002969,Vendor
P00092176,Project,Assigned_To,V038644,Vendor
P00092177,Project,Assigned_To,V017057,Vendor
P00092178,Project,Assigned_To,V035577,Vendor
P00092179,Project,Assigned_To,V018679,Vendor
P00092180,Project,Assigned_To,V016820,Vendor
P00092181,Project,Assigned_To,V038862,Vendor
P00092182,Project,Assigned_To,V046528,Vendor
P00092183,Project,Assigned_To,V022175,Vendor
P00092184,Project,Assigned_To,V027408,Vendor
P00092185,Project,Assigned_To,V044200,Vendor
P00092186,Project,Assigned_To,V016985,Vendor
P00092187,Project,Assigned_To,V047734,Vendor
P00092188,Project,Assigned_To,V025797,Vendor
P00092189,Project,Assigned_To,V017049,Vendor
P00092190,Project,Assigned_To,V039007,Vendor
P00092191,Project,Assigned_To,V003324,Vendor
P00092192,Project,Assigned_To,V035827,Vendor
P00092193,Project,Assigned_To,V039785,Vendor
P00092194,Project,Assigned_To,V030284,Vendor
P00092195,Project,Assigned_To,V015995,Vendor
P00092196,Project,Assigned_To,V046542,Vendor
P00092197,Project,Assigned_To,V046398,Vendor
P00092198,Project,Assigned_To,V029146,Vendor
P00092199,Project,Assigned_To,V035331,Vendor
P00092200,Project,Assigned_To,V037018,Vendor
P00092201,Project,Assigned_To,V038454,Vendor
P00092202,Project,Assigned_To,V020290,Vendor
P00092203,Project,Assigned_To,V004647,Vendor
P00092204,Project,Assigned_To,V042476,Vendor
P00092205,Project,Assigned_To,V009547,Vendor
P00092206,Project,Assigned_To,V015269,Vendor
P00092207,Project,Assigned_To,V041849,Vendor
P00092208,Project,Assigned_To,V015076,Vendor
P00092209,Project,Assigned_To,V023378,Vendor
P00092210,Project,Assigned_To,V019642,Vendor
P00092211,Project,Assigned_To,V031759,Vendor
P00092212,Project,Assigned_To,V013911,Vendor
P00092213,Project,Assigned_To,V021307,Vendor
P00092214,Project,Assigned_To,V023646,Vendor
P00092215,Project,Assigned_To,V018686,Vendor
P00092216,Project,Assigned_To,V003315,Vendor
P00092217,Project,Assigned_To,V001272,Vendor
P00092218,Project,Assigned_To,V011490,Vendor
P00092219,Project,Assigned_To,V018009,Vendor
P00092220,Project,Assigned_To,V042542,Vendor
P00092221,Project,Assigned_To,V044887,Vendor
P00092222,Project,Assigned_To,V031930,Vendor
P00092223,Project,Assigned_To,V042315,Vendor
P00092224,Project,Assigned_To,V008244,Vendor
P00092225,Project,Assigned_To,V027595,Vendor
P00092226,Project,Assigned_To,V025133,Vendor
P00092227,Project,Assigned_To,V028799,Vendor
P00092228,Project,Assigned_To,V016628,Vendor
P00092229,Project,Assigned_To,V044156,Vendor
P00092230,Project,Assigned_To,V000224,Vendor
P00092231,Project,Assigned_To,V010739,Vendor
P00092232,Project,Assigned_To,V016012,Vendor
P00092233,Project,Assigned_To,V001077,Vendor
P00092234,Project,Assigned_To,V046835,Vendor
P00092235,Project,Assigned_To,V005787,Vendor
P00092236,Project,Assigned_To,V024238,Vendor
P00092237,Project,Assigned_To,V034304,Vendor
P00092238,Project,Assigned_To,V006174,Vendor
P00092239,Project,Assigned_To,V041161,Vendor
P00092240,Project,Assigned_To,V028866,Vendor
P00092241,Project,Assigned_To,V008473,Vendor
P00092242,Project,Assigned_To,V044154,Vendor
P00092243,Project,Assigned_To,V030614,Vendor
P00092244,Project,Assigned_To,V023377,Vendor
P00092245,Project,Assigned_To,V021183,Vendor
P00092246,Project,Assigned_To,V029404,Vendor
P00092247,Project,Assigned_To,V023780,Vendor
P00092248,Project,Assigned_To,V020767,Vendor
P00092249,Project,Assigned_To,V044172,Vendor
P00092250,Project,Assigned_To,V013076,Vendor
P00092251,Project,Assigned_To,V033073,Vendor
P00092252,Project,Assigned_To,V006221,Vendor
P00092253,Project,Assigned_To,V022638,Vendor
P00092254,Project,Assigned_To,V048076,Vendor
P00092255,Project,Assigned_To,V040933,Vendor
P00092256,Project,Assigned_To,V014945,Vendor
P00092257,Project,Assigned_To,V032842,Vendor
P00092258,Project,Assigned_To,V030157,Vendor
P00092259,Project,Assigned_To,V009341,Vendor
P00092260,Project,Assigned_To,V019560,Vendor
P00092261,Project,Assigned_To,V027636,Vendor
P00092262,Project,Assigned_To,V042354,Vendor
P00092263,Project,Assigned_To,V031221,Vendor
P00092264,Project,Assigned_To,V026379,Vendor
P00092265,Project,Assigned_To,V006204,Vendor
P00092266,Project,Assigned_To,V009540,Vendor
P00092267,Project,Assigned_To,V011487,Vendor
P00092268,Project,Assigned_To,V042591,Vendor
P00092269,Project,Assigned_To,V023100,Vendor
P00092270,Project,Assigned_To,V012093,Vendor
P00092271,Project,Assigned_To,V019269,Vendor
P00092272,Project,Assigned_To,V002091,Vendor
P00092273,Project,Assigned_To,V041086,Vendor
P00092274,Project,Assigned_To,V032579,Vendor
P00092275,Project,Assigned_To,V044459,Vendor
P00092276,Project,Assigned_To,V000804,Vendor
P00092277,Project,Assigned_To,V015588,Vendor
P00092278,Project,Assigned_To,V019851,Vendor
P00092279,Project,Assigned_To,V033157,Vendor
P00092280,Project,Assigned_To,V012482,Vendor
P00092281,Project,Assigned_To,V032998,Vendor
P00092282,Project,Assigned_To,V023094,Vendor
P00092283,Project,Assigned_To,V046349,Vendor
P00092284,Project,Assigned_To,V003088,Vendor
P00092285,Project,Assigned_To,V002854,Vendor
P00092286,Project,Assigned_To,V031440,Vendor
P00092287,Project,Assigned_To,V040137,Vendor
P00092288,Project,Assigned_To,V017048,Vendor
P00092289,Project,Assigned_To,V045155,Vendor
P00092290,Project,Assigned_To,V000486,Vendor
P00092291,Project,Assigned_To,V028952,Vendor
P00092292,Project,Assigned_To,V007540,Vendor
P00092293,Project,Assigned_To,V022822,Vendor
P00092294,Project,Assigned_To,V018270,Vendor
P00092295,Project,Assigned_To,V016874,Vendor
P00092296,Project,Assigned_To,V002211,Vendor
P00092297,Project,Assigned_To,V022390,Vendor
P00092298,Project,Assigned_To,V033524,Vendor
P00092299,Project,Assigned_To,V022161,Vendor
P00092300,Project,Assigned_To,V026100,Vendor
P00092301,Project,Assigned_To,V022299,Vendor
P00092302,Project,Assigned_To,V043358,Vendor
P00092303,Project,Assigned_To,V007501,Vendor
P00092304,Project,Assigned_To,V013635,Vendor
P00092305,Project,Assigned_To,V044316,Vendor
P00092306,Project,Assigned_To,V013365,Vendor
P00092307,Project,Assigned_To,V011198,Vendor
P00092308,Project,Assigned_To,V019350,Vendor
P00092309,Project,Assigned_To,V041234,Vendor
P00092310,Project,Assigned_To,V013346,Vendor
P00092311,Project,Assigned_To,V019925,Vendor
P00092312,Project,Assigned_To,V043962,Vendor
P00092313,Project,Assigned_To,V047009,Vendor
P00092314,Project,Assigned_To,V036248,Vendor
P00092315,Project,Assigned_To,V033293,Vendor
P00092316,Project,Assigned_To,V023680,Vendor
P00092317,Project,Assigned_To,V014503,Vendor
P00092318,Project,Assigned_To,V036081,Vendor
P00092319,Project,Assigned_To,V010603,Vendor
P00092320,Project,Assigned_To,V001239,Vendor
P00092321,Project,Assigned_To,V001695,Vendor
P00092322,Project,Assigned_To,V019176,Vendor
P00092323,Project,Assigned_To,V030346,Vendor
P00092324,Project,Assigned_To,V032316,Vendor
P00092325,Project,Assigned_To,V006081,Vendor
P00092326,Project,Assigned_To,V006402,Vendor
P00092327,Project,Assigned_To,V022146,Vendor
P00092328,Project,Assigned_To,V040179,Vendor
P00092329,Project,Assigned_To,V013081,Vendor
P00092330,Project,Assigned_To,V024158,Vendor
P00092331,Project,Assigned_To,V003668,Vendor
P00092332,Project,Assigned_To,V001233,Vendor
P00092333,Project,Assigned_To,V015900,Vendor
P00092334,Project,Assigned_To,V003585,Vendor
P00092335,Project,Assigned_To,V003032,Vendor
P00092336,Project,Assigned_To,V025962,Vendor
P00092337,Project,Assigned_To,V021774,Vendor
P00092338,Project,Assigned_To,V008184,Vendor
P00092339,Project,Assigned_To,V001051,Vendor
P00092340,Project,Assigned_To,V025582,Vendor
P00092341,Project,Assigned_To,V043598,Vendor
P00092342,Project,Assigned_To,V011392,Vendor
P00092343,Project,Assigned_To,V016261,Vendor
P00092344,Project,Assigned_To,V040099,Vendor
P00092345,Project,Assigned_To,V023781,Vendor
P00092346,Project,Assigned_To,V037489,Vendor
P00092347,Project,Assigned_To,V044207,Vendor
P00092348,Project,Assigned_To,V031829,Vendor
P00092349,Project,Assigned_To,V019396,Vendor
P00092350,Project,Assigned_To,V045137,Vendor
P00092351,Project,Assigned_To,V039586,Vendor
P00092352,Project,Assigned_To,V041437,Vendor
P00092353,Project,Assigned_To,V007379,Vendor
P00092354,Project,Assigned_To,V005485,Vendor
P00092355,Project,Assigned_To,V016610,Vendor
P00092356,Project,Assigned_To,V047552,Vendor
P00092357,Project,Assigned_To,V006222,Vendor
P00092358,Project,Assigned_To,V007417,Vendor
P00092359,Project,Assigned_To,V045916,Vendor
P00092360,Project,Assigned_To,V009322,Vendor
P00092361,Project,Assigned_To,V029989,Vendor
P00092362,Project,Assigned_To,V018108,Vendor
P00092363,Project,Assigned_To,V016443,Vendor
P00092364,Project,Assigned_To,V028286,Vendor
P00092365,Project,Assigned_To,V039596,Vendor
P00092366,Project,Assigned_To,V032958,Vendor
P00092367,Project,Assigned_To,V028785,Vendor
P00092368,Project,Assigned_To,V042058,Vendor
P00092369,Project,Assigned_To,V002724,Vendor
P00092370,Project,Assigned_To,V003773,Vendor
P00092371,Project,Assigned_To,V010320,Vendor
P00092372,Project,Assigned_To,V009810,Vendor
P00092373,Project,Assigned_To,V020998,Vendor
P00092374,Project,Assigned_To,V002543,Vendor
P00092375,Project,Assigned_To,V020010,Vendor
P00092376,Project,Assigned_To,V011711,Vendor
P00092377,Project,Assigned_To,V024176,Vendor
P00092378,Project,Assigned_To,V031704,Vendor
P00092379,Project,Assigned_To,V029783,Vendor
P00092380,Project,Assigned_To,V041565,Vendor
P00092381,Project,Assigned_To,V045423,Vendor
P00092382,Project,Assigned_To,V042735,Vendor
P00092383,Project,Assigned_To,V043479,Vendor
P00092384,Project,Assigned_To,V046371,Vendor
P00092385,Project,Assigned_To,V013818,Vendor
P00092386,Project,Assigned_To,V016923,Vendor
P00092387,Project,Assigned_To,V014754,Vendor
