Photo_ID,Project_ID,Photo_Date,Latitude,Longitude,Claimed_Latitude,Claimed_Longitude,GPS_Distance_KM,Photo_Hash,Duplicate_Photo_Flag,GPS_Verification
PH00079581,P00079581,2025-10-12,12.998747,85.367891,12.998747,85.367891,0.43,6277043c363e43ef,No,Verified
PH00079582,P00079582,2025-09-28,10.093392,69.587845,10.093392,69.587845,0.47,4aea8513c30c5f02,No,Verified
PH00079583,P00079583,2026-03-03,31.813945,95.408167,31.813945,95.408167,0.11,fbb9e09d59bac4dd,No,Verified
PH00079584,P00079584,2026-01-12,29.988043,72.650888,31.097034,73.368142,84.18,bcf6aa36bb3f676b,No,Mismatch
PH00079585,P00079585,2025-03-13,20.088526,92.878543,20.088526,92.878543,0.46,08b188ba0e24e092,No,Verified
PH00079586,P00079586,2025-11-08,30.67078,78.550146,30.67078,78.550146,0.5,129af123b4ac7d42,No,Verified
PH00079587,P00079587,2025-10-21,9.87126,87.105846,9.87126,87.105846,0.47,9906cd3e5257b08d,No,Verified
PH00079588,P00079588,2025-10-29,8.074926,69.741918,8.074926,69.741918,0.16,fffe90a9418a744b,No,Verified
PH00079589,P00079589,2026-01-15,15.082685,80.232929,15.608907,80.543166,29.49,02433becd132d95f,Yes,Duplicate
PH00079590,P00079590,2026-01-22,19.988419,83.557217,19.988419,83.557217,0.45,29415a1c9156b725,No,Verified
PH00079591,P00079591,2025-09-15,24.961322,87.769651,24.961322,87.769651,0.4,9bb2ac1ebc896214,No,Verified
PH00079592,P00079592,2025-08-14,22.652244,88.698779,22.652244,88.698779,0.35,b1e8db430efebfe3,No,Verified
PH00079593,P00079593,2026-02-10,13.425592,78.463769,13.425592,78.463769,0.07,4397c463b98299e7,No,Verified
PH00079594,P00079594,2026-02-03,23.229184,83.966029,23.229184,83.966029,0.1,0bbeeca41aab4d36,No,Verified
PH00079595,P00079595,2025-10-12,25.912572,88.658071,25.912572,88.658071,0.36,2d3c5f178f1557ff,No,Verified
PH00079596,P00079596,2026-01-02,12.337828,95.437797,12.337828,95.437797,0.2,e49134fdb6f51148,No,Verified
PH00079597,P00079597,2025-03-03,31.793712,76.611108,31.793712,76.611108,0.34,75bf3fd3cc326a5d,No,Verified
PH00079598,P00079598,2025-09-12,32.974418,81.01651,32.974418,81.01651,0.13,6904f819d0bcaaa2,No,Verified
PH00079599,P00079599,2025-07-19,10.46797,73.468641,10.46797,73.468641,0.3,d66439c4b14ec04f,No,Verified
PH00079600,P00079600,2026-01-01,12.268221,83.413869,12.268221,83.413869,0.26,f7072f09d81ac412,No,Verified
PH00079601,P00079601,2025-11-02,15.173641,72.004067,15.173641,72.004067,0.48,e8c3e102df12b2b3,No,Verified
PH00079602,P00079602,2025-09-12,19.084262,73.597347,19.084262,73.597347,0.15,519c6321bce4cad7,No,Verified
PH00079603,P00079603,2025-11-16,19.360366,84.978779,19.360366,84.978779,0.15,4c5378a0bb13de86,No,Verified
PH00079604,P00079604,2026-01-17,11.025778,83.308218,11.025778,83.308218,0.29,4b9d5c364f03b755,No,Verified
PH00079605,P00079605,2025-04-18,28.886668,84.028188,28.886668,84.028188,0.11,ee5301edd28f9b11,No,Verified
PH00079606,P00079606,2025-05-03,33.926417,74.838172,33.926417,74.838172,0.29,e56df82ef04532d5,No,Verified
PH00079607,P00079607,2025-07-07,30.938927,81.887793,30.938927,81.887793,0.08,614fcfb015615ee9,No,Verified
PH00079608,P00079608,2025-09-25,14.86089,92.789829,14.86089,92.789829,0.15,5ebc15292319b197,No,Verified
PH00079609,P00079609,2025-04-03,9.421879,92.196126,9.421879,92.196126,0.14,806280a06983f5bf,No,Verified
PH00079610,P00079610,2025-11-14,33.587263,76.837553,33.587263,76.837553,0.02,9cf5c6e172d661b6,No,Verified
PH00079611,P00079611,2025-08-09,18.625338,79.731828,18.625338,79.731828,0.03,63cc1afcde87a4f6,No,Verified
PH00079612,P00079612,2025-06-19,22.876024,83.408067,22.876024,83.408067,0.36,1f211805c73f6849,No,Verified
PH00079613,P00079613,2025-06-25,20.246911,88.470375,20.246911,88.470375,0.14,b29c9f5f88a0ce59,No,Verified
PH00079614,P00079614,2025-12-05,26.814928,78.707957,26.814928,78.707957,0.03,81caefc66ba05226,No,Verified
PH00079615,P00079615,2025-10-03,24.36839,75.658719,24.36839,75.658719,0.39,e332e810534be59f,No,Verified
PH00079616,P00079616,2025-04-24,30.370254,80.469047,30.370254,80.469047,0.04,250447e2a18602b1,No,Verified
PH00079617,P00079617,2025-12-22,21.834117,76.313624,21.834117,76.313624,0.49,60d0d1776e350b21,No,Verified
PH00079618,P00079618,2025-06-08,17.743803,94.414812,17.743803,94.414812,0.35,d9749a12f7741848,No,Verified
PH00079619,P00079619,2026-04-30,24.319134,69.317501,24.319134,69.317501,0.16,17c39f1293b33363,No,Verified
PH00079620,P00079620,2025-09-16,12.501868,85.711083,13.121775,86.763672,134.09,0c03032546c1c67f,Yes,Duplicate
PH00079621,P00079621,2026-01-29,19.104996,69.751679,19.104996,69.751679,0.16,fbb1cc16a084f2c4,No,Verified
PH00079622,P00079622,2025-08-12,24.497369,77.955275,24.497369,77.955275,0.19,bad4232c1df3a22f,No,Verified
PH00079623,P00079623,2025-05-09,18.295701,83.863263,18.295701,83.863263,0.11,1b3e9e05ff98d6ee,No,Verified
PH00079624,P00079624,2025-07-22,9.143725,78.600048,9.143725,78.600048,0.17,5c43f387b099581e,No,Verified
PH00079625,P00079625,2025-08-30,20.945341,89.680825,20.945341,89.680825,0.37,fece677d78e3c77d,No,Verified
PH00079626,P00079626,2026-01-14,12.714984,92.739075,12.714984,92.739075,0.37,980dd3d2b58c80d9,No,Verified
PH00079627,P00079627,2025-06-21,20.311074,74.772738,20.311074,74.772738,0.08,fcbc0db38752f970,No,Verified
PH00079628,P00079628,2025-10-28,28.71551,87.240254,28.71551,87.240254,0.3,8709d0ed2a81ba2c,No,Verified
PH00079629,P00079629,2025-10-04,32.928421,85.51636,32.928421,85.51636,0.22,5439a4e0b9ee635e,No,Verified
PH00079630,P00079630,2025-10-13,23.228512,96.282915,23.228512,96.282915,0.14,7af5cd880acc8ab7,No,Verified
PH00079631,P00079631,2025-11-17,12.483239,79.503275,12.483239,79.503275,0.36,30c8762767243f88,No,Verified
PH00079632,P00079632,2025-04-25,9.077029,77.318883,9.55367,78.299071,141.86,ff3fbf4c31dbbc3b,Yes,Duplicate
PH00079633,P00079633,2025-08-01,8.036481,80.464169,8.036481,80.464169,0.43,854412af6f62b229,No,Verified
PH00079634,P00079634,2025-10-10,21.774564,69.13474,21.774564,69.13474,0.3,3f01ed1d032f7e05,No,Verified
PH00079635,P00079635,2025-07-15,20.155243,74.292869,20.155243,74.292869,0.49,4a4d7b925dcd9187,No,Verified
PH00079636,P00079636,2025-05-13,31.708184,89.971187,31.708184,89.971187,0.42,281fba80bc5ccba2,No,Verified
PH00079637,P00079637,2025-10-28,18.803076,93.642894,18.803076,93.642894,0.47,8452caf6f85dd58a,No,Verified
PH00079638,P00079638,2025-12-04,9.127032,82.850903,9.127032,82.850903,0.44,27e55627a234e107,No,Verified
PH00079639,P00079639,2026-03-03,13.147357,69.291774,13.147357,69.291774,0.17,2f6b0e4899c97d64,No,Verified
PH00079640,P00079640,2025-10-21,14.840085,75.964205,14.840085,75.964205,0.37,110752292a525ff8,No,Verified
PH00079641,P00079641,2026-01-28,24.488697,76.105094,24.488697,76.105094,0.05,a689be51f615b47f,No,Verified
PH00079642,P00079642,2025-10-14,26.338741,77.042911,26.338741,77.042911,0.06,c4c215d142825072,No,Verified
PH00079643,P00079643,2025-06-29,22.973236,87.084826,22.973236,87.084826,0.04,a73db1394a3bcbb9,No,Verified
PH00079644,P00079644,2025-11-24,31.606576,78.112499,31.606576,78.112499,0.12,1954f65b5dde0ec4,No,Verified
PH00079645,P00079645,2025-11-25,24.858185,95.245038,24.858185,95.245038,0.3,ec256c9ab2104252,No,Verified
PH00079646,P00079646,2025-07-27,18.685909,95.026425,18.685909,95.026425,0.07,5f686802326cbd74,No,Verified
PH00079647,P00079647,2025-12-04,19.755627,72.852132,19.755627,72.852132,0.41,3ac0bb0de88a1104,No,Verified
PH00079648,P00079648,2025-08-17,25.672174,73.319816,26.014382,74.196203,73.49,33d645b0a74d6357,No,Mismatch
PH00079649,P00079649,2025-06-03,9.809142,68.005098,9.809142,68.005098,0.39,78f1f0cdbc2ede07,No,Verified
PH00079650,P00079650,2025-10-11,34.145632,74.254382,34.145632,74.254382,0.03,f78a88cfcd7a3935,No,Verified
PH00079651,P00079651,2025-07-26,8.330055,76.640521,8.330055,76.640521,0.21,ae88ccfcd71d1696,No,Verified
PH00079652,P00079652,2025-08-19,12.49509,96.030736,13.091074,96.493168,68.14,1181942fe70be4ad,No,Mismatch
PH00079653,P00079653,2026-03-18,31.335838,77.621403,31.335838,77.621403,0.18,aa0d85948432c122,No,Verified
PH00079654,P00079654,2025-10-04,16.327954,75.395656,16.327954,75.395656,0.11,e0d84c8346a8a9d8,No,Verified
PH00079655,P00079655,2025-06-20,23.623321,88.591597,23.623321,88.591597,0.08,a1b7a011919dac41,No,Verified
PH00079656,P00079656,2025-12-24,26.811408,96.14871,26.811408,96.14871,0.34,fe00e90abad4a60a,No,Verified
PH00079657,P00079657,2025-11-13,31.751817,73.737231,31.751817,73.737231,0.21,1a128d2610801ca3,No,Verified
PH00079658,P00079658,2025-12-05,34.191529,68.556795,34.191529,68.556795,0.39,b484e9295c5c6341,No,Verified
PH00079659,P00079659,2025-08-09,10.607053,92.411118,11.062006,93.119332,22.82,71490f5541fda37d,No,Mismatch
PH00079660,P00079660,2025-02-18,32.966909,93.371515,34.05752,93.727202,75.6,b7c2932faa15f293,No,Mismatch
PH00079661,P00079661,2025-10-04,26.745188,92.952159,26.745188,92.952159,0.04,002d0f20501b4cd7,No,Verified
PH00079662,P00079662,2025-04-07,20.378312,74.677467,21.455163,75.112956,36.21,ef7919654dbcc4a2,No,Mismatch
PH00079663,P00079663,2025-11-08,15.306242,68.865108,15.306242,68.865108,0.15,863827b530a1768c,No,Verified
PH00079664,P00079664,2025-08-13,24.937183,81.506737,24.937183,81.506737,0.07,258225065c91aa8c,No,Verified
PH00079665,P00079665,2025-12-19,16.699383,79.827308,16.699383,79.827308,0.23,c5e38d78d4b602cd,No,Verified
PH00079666,P00079666,2025-05-18,26.22944,78.099644,26.22944,78.099644,0.4,7939afbbd453a1ef,No,Verified
PH00079667,P00079667,2025-09-22,15.225615,76.074465,15.225615,76.074465,0.17,494891119aa3bb87,No,Verified
PH00079668,P00079668,2025-05-28,24.179339,89.885631,24.179339,89.885631,0.17,24710e7f1e8588cf,No,Verified
PH00079669,P00079669,2026-03-22,14.645537,72.422595,14.645537,72.422595,0.29,0debcd9af3b89239,No,Verified
PH00079670,P00079670,2025-11-25,13.529308,74.790886,13.529308,74.790886,0.28,9a54ef257fd110b9,No,Verified
PH00079671,P00079671,2025-08-02,29.572252,75.476179,29.92265,76.597239,39.27,e09b6a6cdab84bb2,Yes,Duplicate
PH00079672,P00079672,2026-03-17,30.901336,84.113568,30.901336,84.113568,0.29,b9d84cc31dff5968,No,Verified
PH00079673,P00079673,2025-08-14,18.229298,75.101878,18.229298,75.101878,0.31,aa02432cda5b7ca1,No,Verified
PH00079674,P00079674,2026-02-15,15.791563,87.293729,15.791563,87.293729,0.29,b5a1a70476892167,No,Verified
PH00079675,P00079675,2025-10-09,30.444432,68.463952,30.444432,68.463952,0.04,d0e75424ded3a156,No,Verified
PH00079676,P00079676,2026-01-26,17.690675,86.429002,17.690675,86.429002,0.09,5e427607cadc2eed,No,Verified
PH00079677,P00079677,2025-12-18,12.736185,74.866872,12.736185,74.866872,0.21,420736c16ea46f23,No,Verified
PH00079678,P00079678,2025-04-23,22.966048,69.803392,22.966048,69.803392,0.23,805894f0af8569c7,No,Verified
PH00079679,P00079679,2025-06-09,31.686669,81.717877,31.686669,81.717877,0.42,19d54a11d65fde20,No,Verified
PH00079680,P00079680,2025-07-09,14.219375,80.213578,14.219375,80.213578,0.08,dd6e34333dc57550,No,Verified
PH00079681,P00079681,2025-12-29,14.03478,89.235487,14.03478,89.235487,0.4,027ce565d5c157bb,No,Verified
PH00079682,P00079682,2025-08-08,33.926749,73.080836,33.926749,73.080836,0.1,9935438ac18a1c6b,No,Verified
PH00079683,P00079683,2025-09-14,8.497756,78.420561,8.497756,78.420561,0.06,11eae6a7c012c5d5,No,Verified
PH00079684,P00079684,2025-11-07,16.886517,69.321753,16.886517,69.321753,0.16,745460de6f48375c,No,Verified
PH00079685,P00079685,2025-04-10,32.986246,88.26175,32.986246,88.26175,0.24,ee3f0bb94e7915e9,No,Verified
PH00079686,P00079686,2025-08-17,19.431841,85.977947,19.431841,85.977947,0.17,32d250186c34219a,No,Verified
PH00079687,P00079687,2025-09-22,30.569996,73.063077,30.569996,73.063077,0.38,f121e999406599f0,No,Verified
PH00079688,P00079688,2025-10-05,19.501724,78.610431,19.501724,78.610431,0.46,a438c8d4e4858725,No,Verified
PH00079689,P00079689,2026-02-24,11.289736,69.139439,11.289736,69.139439,0.36,da221b1c7a44aeec,No,Verified
PH00079690,P00079690,2025-06-17,16.113769,89.795216,16.113769,89.795216,0.3,bd28271537f76dc6,No,Verified
PH00079691,P00079691,2025-10-19,19.039446,96.766386,19.039446,96.766386,0.26,afd7ed71ab875834,No,Verified
PH00079692,P00079692,2025-07-03,25.536856,78.73925,25.536856,78.73925,0.37,e6c6eef07615c66c,No,Verified
PH00079693,P00079693,2025-07-05,20.728974,86.454975,20.728974,86.454975,0.25,6e2273a0a33244d1,No,Verified
PH00079694,P00079694,2026-01-05,24.162132,94.999852,24.162132,94.999852,0.28,71bf33fe1f8447e6,No,Verified
PH00079695,P00079695,2025-04-08,21.248304,72.088608,21.248304,72.088608,0.29,8042c39abdf5bc49,No,Verified
PH00079696,P00079696,2026-02-26,30.074326,93.02156,30.074326,93.02156,0.04,f6c4a8370c555afe,No,Verified
PH00079697,P00079697,2025-11-11,33.965634,73.525562,33.965634,73.525562,0.42,17a85be9994d826e,No,Verified
PH00079698,P00079698,2025-10-19,30.374748,76.46696,30.987598,77.350579,23.08,e3839d8326436639,Yes,Duplicate
PH00079699,P00079699,2025-09-08,29.719898,89.701086,30.234968,90.139498,51.94,0e7fe09cfde96ffe,Yes,Duplicate
PH00079700,P00079700,2025-08-02,18.887249,69.513046,18.887249,69.513046,0.29,8a08cc7e968f2f07,No,Verified
PH00079701,P00079701,2026-01-07,28.352906,75.378796,28.352906,75.378796,0.44,3daac251f33eac6d,No,Verified
PH00079702,P00079702,2025-12-06,12.9997,83.814335,12.9997,83.814335,0.41,3604a49b172d843e,No,Verified
PH00079703,P00079703,2025-12-09,13.863174,73.936205,13.863174,73.936205,0.24,acb5c2a7e9c8475c,No,Verified
PH00079704,P00079704,2025-12-05,18.343135,70.184469,18.343135,70.184469,0.46,b45a796efac4ab70,No,Verified
PH00079705,P00079705,2026-01-14,26.322607,70.656593,26.322607,70.656593,0.49,a4e9ebda1490e08d,No,Verified
PH00079706,P00079706,2026-01-03,10.66261,81.200944,10.66261,81.200944,0.43,e6b96c3df3979aa9,No,Verified
PH00079707,P00079707,2025-12-09,9.86968,82.853846,9.86968,82.853846,0.16,43aaec2a5e07afdf,No,Verified
PH00079708,P00079708,2026-01-11,30.454622,96.24527,30.454622,96.24527,0.2,39c97f31dcf60fde,No,Verified
PH00079709,P00079709,2025-12-01,8.469516,82.878091,8.469516,82.878091,0.24,c38dadfab99ebdf7,No,Verified
PH00079710,P00079710,2025-09-02,22.854875,75.696428,23.344503,76.143242,143.23,33f4ce44cc23e90a,No,Mismatch
PH00079711,P00079711,2025-07-20,27.193742,74.690669,27.193742,74.690669,0.21,26bef01acbeffd82,No,Verified
PH00079712,P00079712,2025-12-17,26.926554,91.033259,26.926554,91.033259,0.27,0cb6c3bdd16dd138,No,Verified
PH00079713,P00079713,2025-10-26,29.765869,69.376829,29.765869,69.376829,0.13,649174597458a825,No,Verified
PH00079714,P00079714,2025-08-27,8.366504,74.171411,8.366504,74.171411,0.5,406da3e4c2d751b7,No,Verified
PH00079715,P00079715,2025-10-01,10.964559,91.540197,10.964559,91.540197,0.03,97dfc6ef72086f4d,No,Verified
PH00079716,P00079716,2025-03-25,8.036786,92.6365,8.036786,92.6365,0.11,ac441f674e82ed48,No,Verified
PH00079717,P00079717,2025-11-27,18.161143,83.776543,18.161143,83.776543,0.11,15e86d4cac9aedaa,No,Verified
PH00079718,P00079718,2025-06-27,23.063105,81.637953,23.063105,81.637953,0.4,ef130647feac572a,No,Verified
PH00079719,P00079719,2025-11-22,8.398308,76.501419,8.398308,76.501419,0.33,7c36dd6feeb51669,No,Verified
PH00079720,P00079720,2025-10-29,14.857359,92.589432,14.857359,92.589432,0.05,2ca5f9475ee70417,No,Verified
PH00079721,P00079721,2025-07-11,16.242333,73.837106,16.242333,73.837106,0.03,664ec801fce9eac0,No,Verified
PH00079722,P00079722,2025-11-29,28.079219,83.846003,28.079219,83.846003,0.15,ec66765e50c41960,No,Verified
PH00079723,P00079723,2025-10-26,22.155046,76.975563,22.155046,76.975563,0.15,8549a8b0ef40d3d2,No,Verified
PH00079724,P00079724,2025-11-01,10.323705,87.081809,10.932672,88.179662,113.1,2a9b71ac2e0edf45,Yes,Duplicate
PH00079725,P00079725,2025-09-25,25.530332,70.144959,25.530332,70.144959,0.07,85aa9a4e9abe0a42,No,Verified
PH00079726,P00079726,2025-11-01,26.940026,76.142547,26.940026,76.142547,0.2,ed9672f83b12cee6,No,Verified
PH00079727,P00079727,2025-05-13,34.771468,81.761562,35.571942,82.45089,77.21,6a2da37d182858ae,No,Mismatch
PH00079728,P00079728,2025-08-22,16.71993,73.257456,16.71993,73.257456,0.45,5b96322455837b2f,No,Verified
PH00079729,P00079729,2025-09-11,20.039269,76.759215,20.039269,76.759215,0.43,6350629964cf9ed6,No,Verified
PH00079730,P00079730,2025-05-11,25.881454,89.370481,25.881454,89.370481,0.39,8e1fd9c0eb2c7741,No,Verified
PH00079731,P00079731,2026-02-27,31.436976,86.629654,31.436976,86.629654,0.17,8e45664e3bae8f65,No,Verified
PH00079732,P00079732,2025-08-11,24.252565,68.769334,24.252565,68.769334,0.37,b6900b510a8fed49,No,Verified
PH00079733,P00079733,2025-05-03,16.470857,68.31377,16.470857,68.31377,0.2,0fdb3168cd5b4310,No,Verified
PH00079734,P00079734,2026-02-08,26.10714,72.910172,26.10714,72.910172,0.48,8c625839fa3f0175,No,Verified
PH00079735,P00079735,2025-06-05,23.470893,76.5887,23.470893,76.5887,0.43,d117e4a7f7e6fd77,No,Verified
PH00079736,P00079736,2025-05-02,18.894442,92.289542,18.894442,92.289542,0.41,2fbd83ce7aab7e66,No,Verified
PH00079737,P00079737,2025-07-30,34.784338,79.485972,34.784338,79.485972,0.31,e18359069213a42d,No,Verified
PH00079738,P00079738,2025-06-27,21.65001,84.303725,22.113424,85.456578,90.82,3214c215a6016f37,Yes,Duplicate
PH00079739,P00079739,2025-06-12,19.470916,83.079162,19.470916,83.079162,0.23,5d8c2396ab062a7f,No,Verified
PH00079740,P00079740,2025-12-15,27.858174,72.862128,27.858174,72.862128,0.33,aa045f98f23080d1,No,Verified
PH00079741,P00079741,2025-10-28,10.694798,76.609785,10.694798,76.609785,0.09,a16be00c9d3bc5b6,No,Verified
PH00079742,P00079742,2025-03-26,34.874751,85.655224,34.874751,85.655224,0.49,88580bacabfe1a62,No,Verified
PH00079743,P00079743,2025-09-06,27.868865,83.779317,27.868865,83.779317,0.45,85b025a44f358112,No,Verified
PH00079744,P00079744,2025-10-21,22.13509,86.331838,22.13509,86.331838,0.02,62a0a86e5b83896b,No,Verified
PH00079745,P00079745,2025-09-06,16.226048,79.359858,16.226048,79.359858,0.07,62a2620c6252e2d6,No,Verified
PH00079746,P00079746,2025-11-08,26.879406,70.197294,26.879406,70.197294,0.46,e30d53f5e7f3ea1b,No,Verified
PH00079747,P00079747,2026-03-12,29.406461,79.273759,29.406461,79.273759,0.09,95003f655f0433e9,No,Verified
PH00079748,P00079748,2025-08-12,9.138013,90.560203,9.138013,90.560203,0.46,e80c7215dbe5ba69,No,Verified
PH00079749,P00079749,2025-10-28,18.329862,90.312608,18.329862,90.312608,0.45,6b68925ea57feba3,No,Verified
PH00079750,P00079750,2026-01-31,24.836302,93.143934,24.836302,93.143934,0.22,91ba542728fcc3de,No,Verified
PH00079751,P00079751,2025-09-16,23.125499,72.677876,23.125499,72.677876,0.14,b731591bc00cfac8,No,Verified
PH00079752,P00079752,2025-05-25,15.950671,68.876135,16.633803,69.573969,92.09,7d8757b7994e1a7a,No,Mismatch
PH00079753,P00079753,2025-11-23,32.848772,91.725174,32.848772,91.725174,0.11,fef624f59304778a,No,Verified
PH00079754,P00079754,2026-02-12,23.412461,81.005237,23.412461,81.005237,0.43,0506e0ea6defebaa,No,Verified
PH00079755,P00079755,2025-06-08,31.896215,90.722226,31.896215,90.722226,0.29,d16135510ecd3eef,No,Verified
PH00079756,P00079756,2025-08-20,22.503731,71.142084,22.503731,71.142084,0.39,c173ef35774c9004,No,Verified
PH00079757,P00079757,2026-02-09,28.800306,93.986474,28.800306,93.986474,0.17,73aa5164f4c9c788,No,Verified
PH00079758,P00079758,2025-12-09,16.842281,91.803335,16.842281,91.803335,0.02,915e3cef9134588a,No,Verified
PH00079759,P00079759,2025-12-30,16.431309,93.021331,16.431309,93.021331,0.36,ac36b9d684a9b2de,No,Verified
PH00079760,P00079760,2025-07-17,33.308947,76.738231,33.308947,76.738231,0.43,24ac4d4a682732c7,No,Verified
PH00079761,P00079761,2025-11-15,18.196664,73.876097,18.196664,73.876097,0.07,25c048790937526b,No,Verified
PH00079762,P00079762,2025-10-27,29.646665,93.219473,29.646665,93.219473,0.32,0ad494b4bf0af639,No,Verified
PH00079763,P00079763,2025-11-18,31.611434,95.919729,31.611434,95.919729,0.12,df63e58e82f20407,No,Verified
PH00079764,P00079764,2025-09-29,13.446438,86.177482,13.446438,86.177482,0.14,6f4d24c8cf2bfecf,No,Verified
PH00079765,P00079765,2025-06-24,29.211937,78.142031,29.211937,78.142031,0.29,e3953a73d4055ba6,No,Verified
PH00079766,P00079766,2025-12-28,26.468435,83.365968,26.468435,83.365968,0.03,603649621055b1f7,No,Verified
PH00079767,P00079767,2025-08-31,12.801025,70.812858,12.801025,70.812858,0.46,4a6b59ad579d61cb,No,Verified
PH00079768,P00079768,2025-05-26,15.224516,70.658742,15.224516,70.658742,0.18,f19f837e9e639941,No,Verified
PH00079769,P00079769,2025-07-28,29.836659,80.739921,29.836659,80.739921,0.13,a48a30d879779515,No,Verified
PH00079770,P00079770,2025-03-24,18.797377,79.818773,19.138658,80.874659,41.91,814d4db823123b04,No,Mismatch
PH00079771,P00079771,2025-10-06,14.04161,70.540677,14.04161,70.540677,0.35,211f0f6375983aad,No,Verified
PH00079772,P00079772,2025-05-20,16.325032,84.510352,16.325032,84.510352,0.25,4950f351eeae2dda,No,Verified
PH00079773,P00079773,2025-10-14,28.970326,85.513136,29.927533,86.294822,72.81,309971024e441c2e,No,Mismatch
PH00079774,P00079774,2025-08-30,34.493907,95.655465,34.493907,95.655465,0.32,721b9fcc2e38cc01,No,Verified
PH00079775,P00079775,2025-09-11,9.485721,73.423808,9.485721,73.423808,0.35,fa8a56b9d0a84fc2,No,Verified
PH00079776,P00079776,2025-09-11,8.842415,88.914357,8.842415,88.914357,0.34,f3344c06f32193cc,No,Verified
